datetime,city,season,pm25_city,pm_site_count,DEWP,HUMI,PRES,TEMP,wind_dir,wind_speed,precipitation,cum_precipitation
2010-01-05 18:00:00,Guangzhou,4,,0,12,69,1009.7,17.8,SE,9.8,0,0
2010-01-05 19:00:00,Guangzhou,4,,0,12.2,72,1010.5,17.3,NW,0.9,0,0
2010-01-05 20:00:00,Guangzhou,4,,0,13.9,87,1011.7,16.1,NW,1.8,1.2,1.2
2010-01-05 21:00:00,Guangzhou,4,,0,14.1,91,1012.2,15.6,cv,0.5,3,4.2
2010-01-05 22:00:00,Guangzhou,4,,0,14.2,92,1012.2,15.5,cv,0.5,0.5,4.7
2010-01-05 23:00:00,Guangzhou,4,,0,14.2,92,1012.2,15.5,cv,0.5,0.5,5.2
2010-01-06 00:00:00,Guangzhou,4,,0,14.2,92,1012.4,15.5,NW,0.9,0,0
2010-01-06 01:00:00,Guangzhou,4,,0,14.3,92,1012.5,15.6,NW,2.1,0,0
2010-01-06 02:00:00,Guangzhou,4,,0,14.2,92,1012.8,15.5,NE,1.6,1.4,1.4
2010-01-06 03:00:00,Guangzhou,4,,0,13.9,91,1012.8,15.4,NE,2.4,0,0
2010-01-06 04:00:00,Guangzhou,4,,0,13.8,91,1012.5,15.3,NE,4.1,0.1,0.1
2010-01-06 05:00:00,Guangzhou,4,,0,13.6,90,1012.6,15.2,NE,4.8,0,0
2010-01-06 06:00:00,Guangzhou,4,,0,13,88,1012.9,15,NE,5.6,0,0
2010-01-06 07:00:00,Guangzhou,4,,0,12.3,90,1013.9,13.9,NW,2,1.5,1.5
2010-01-06 08:00:00,Guangzhou,4,,0,10.7,91,1015.1,12.1,NW,4.5,0.6,2.1
2010-01-06 09:00:00,Guangzhou,4,,0,10,91,1016.1,11.4,NW,7.2,0.6,2.7
2010-01-06 10:00:00,Guangzhou,4,,0,10,91,1016.7,11.4,NW,9.9,0,0
2010-01-06 11:00:00,Guangzhou,4,,0,9.1,85,1016.9,11.5,NE,2.2,0,0
2010-01-06 12:00:00,Guangzhou,4,,0,8.6,81,1016.2,11.7,NW,3.2,0,0
2010-01-06 13:00:00,Guangzhou,4,,0,7.7,78,1015.9,11.4,NW,6,0,0
2010-01-06 14:00:00,Guangzhou,4,,0,7.2,77,1015.7,11.1,NW,9.3,0,0
2010-01-06 15:00:00,Guangzhou,4,,0,7.2,78,1015.6,10.9,NW,11.7,0,0
2010-01-06 16:00:00,Guangzhou,4,,0,6.9,77,1015.6,10.8,NW,13.8,0,0
2010-01-06 17:00:00,Guangzhou,4,,0,6.7,77,1016.1,10.6,NW,15.5,0,0
2010-01-06 18:00:00,Guangzhou,4,,0,6.1,75,1016.5,10.3,NE,2.7,0,0
2010-01-06 19:00:00,Guangzhou,4,,0,5.9,75,1017.4,10.1,NW,1.4,0,0
2010-01-06 20:00:00,Guangzhou,4,,0,5.5,74,1017.7,9.9,NW,3.8,0,0
2010-01-06 21:00:00,Guangzhou,4,,0,5.3,74,1018.1,9.7,NW,5.3,0,0
2010-01-06 22:00:00,Guangzhou,4,,0,5.1,74,1018.3,9.5,NE,1.4,0,0
2010-01-06 23:00:00,Guangzhou,4,,0,4.9,74,1018.3,9.3,NE,3.2,0,0
2010-01-07 00:00:00,Guangzhou,4,,0,4.6,74,1018.4,9,NE,5.9,0,0
2010-01-07 01:00:00,Guangzhou,4,,0,4.8,76,1018.4,8.8,NE,6.7,0,0
2010-01-07 02:00:00,Guangzhou,4,,0,4.4,74,1018.7,8.8,NW,1,0,0
2010-01-07 03:00:00,Guangzhou,4,,0,3.9,72,1018.6,8.7,NE,2.2,0,0
2010-01-07 04:00:00,Guangzhou,4,,0,3.9,73,1018.4,8.5,NE,4.9,0,0
2010-01-07 05:00:00,Guangzhou,4,,0,4.1,75,1018.6,8.3,NE,5.9,0,0
2010-01-07 06:00:00,Guangzhou,4,,0,4.3,76,1018.6,8.3,NW,1.9,0,0
2010-01-07 07:00:00,Guangzhou,4,,0,4.8,80,1019.4,8,NW,3.2,0,0
2010-01-07 08:00:00,Guangzhou,4,,0,4.9,82,1019.7,7.8,NE,2.2,0,0
2010-01-07 09:00:00,Guangzhou,4,,0,5.2,84,1020.6,7.7,NW,1.6,0,0
2010-01-07 10:00:00,Guangzhou,4,,0,5.4,83,1021,8.1,NE,0.7,0,0
2010-01-07 11:00:00,Guangzhou,4,,0,5.9,88,1020.7,7.8,NW,1.8,0.9,0.9
2010-01-07 12:00:00,Guangzhou,4,,0,6,86,1019.8,8.2,NE,1.4,0,0
2010-01-07 13:00:00,Guangzhou,4,,0,6,84,1018.7,8.5,NW,2,0,0
2010-01-07 14:00:00,Guangzhou,4,,0,6.2,86,1017.9,8.4,NW,3.9,0,0
2010-01-07 15:00:00,Guangzhou,4,,0,6.5,87,1017.3,8.5,SW,0.9,0.5,0.5
2010-01-07 16:00:00,Guangzhou,4,,0,6.9,90,1017.3,8.4,NW,1.3,1.5,2
2010-01-07 17:00:00,Guangzhou,4,,0,6.9,91,1017.5,8.3,NW,3.1,1.1,3.1
2010-01-07 18:00:00,Guangzhou,4,,0,6.9,91,1017.6,8.3,NE,2.3,0.4,3.5
2010-01-07 19:00:00,Guangzhou,4,,0,6.8,90,1017.9,8.3,NW,1.1,0.2,3.7
2010-01-07 20:00:00,Guangzhou,4,,0,6.7,89,1018.9,8.4,NW,2.5,0.1,3.8
2010-01-07 21:00:00,Guangzhou,4,,0,6.4,87,1019.6,8.4,NE,1.3,0,0
2010-01-07 22:00:00,Guangzhou,4,,0,6.3,88,1019.7,8.2,NE,3.4,0,0
2010-01-07 23:00:00,Guangzhou,4,,0,6.3,88,1019.9,8.2,NE,4.9,0,0
2010-01-08 00:00:00,Guangzhou,4,,0,6.6,90,1019.5,8.1,NE,6.9,0.1,0.1
2010-01-08 01:00:00,Guangzhou,4,,0,6.5,90,1019.6,8,NW,1.3,1,1.1
2010-01-08 02:00:00,Guangzhou,4,,0,6.5,91,1019.1,7.9,NW,2.5,1.1,2.2
2010-01-08 03:00:00,Guangzhou,4,,0,6,89,1018.6,7.7,NW,5.2,0,0
2010-01-08 04:00:00,Guangzhou,4,,0,5.8,88,1018.2,7.7,NW,6.4,0,0
2010-01-08 05:00:00,Guangzhou,4,,0,6,88,1018,7.9,NW,7.6,0,0
2010-01-08 06:00:00,Guangzhou,4,,0,6,88,1018,7.9,NW,8.6,0,0
2010-01-08 07:00:00,Guangzhou,4,,0,5.8,87,1018.8,7.8,NW,9.8,0,0
2010-01-08 08:00:00,Guangzhou,4,,0,5.7,86,1019.5,7.9,NW,10.9,0,0
2010-01-08 09:00:00,Guangzhou,4,,0,5.9,83,1020,8.6,NW,12.1,0,0
2010-01-08 10:00:00,Guangzhou,4,,0,5,74,1020.5,9.4,NW,13.7,0,0
2010-01-08 11:00:00,Guangzhou,4,,0,5.3,73,1020.2,9.9,NW,15.6,0,0
2010-01-08 12:00:00,Guangzhou,4,,0,5,70,1019.3,10.2,NW,17.7,0,0
2010-01-08 13:00:00,Guangzhou,4,,0,5.2,68,1018,10.9,NW,20.3,0,0
2010-01-08 14:00:00,Guangzhou,4,,0,5.3,68,1016.6,11,NW,21.3,0,0
2010-01-08 15:00:00,Guangzhou,4,,0,5.5,67,1015.7,11.4,NE,1.8,0,0
2010-01-08 16:00:00,Guangzhou,4,,0,5.6,66,1015.4,11.7,NW,1.5,0,0
2010-01-08 17:00:00,Guangzhou,4,,0,5.6,67,1015.4,11.5,NE,1.4,0,0
2010-01-08 18:00:00,Guangzhou,4,,0,5.7,70,1015.6,10.9,NW,1.3,0,0
2010-01-08 19:00:00,Guangzhou,4,,0,5.3,71,1016.2,10.3,NW,2.5,0,0
2010-01-08 20:00:00,Guangzhou,4,,0,5.2,72,1016.9,10,NW,4.6,0,0
2010-01-08 21:00:00,Guangzhou,4,,0,5.2,73,1017,9.8,NW,6.6,0,0
2010-01-08 22:00:00,Guangzhou,4,,0,5.3,74,1017.2,9.7,NW,7.8,0,0
2010-01-08 23:00:00,Guangzhou,4,,0,5.5,75,1017.2,9.7,NW,8.7,0,0
2010-01-09 00:00:00,Guangzhou,4,,0,5.7,76,1017,9.7,NW,9.8,0,0
2010-01-09 01:00:00,Guangzhou,4,,0,6,77,1016.8,9.8,NE,1.2,0,0
2010-01-09 02:00:00,Guangzhou,4,,0,6,78,1016.4,9.6,NE,2.3,0,0
2010-01-09 03:00:00,Guangzhou,4,,0,6.5,82,1016.3,9.4,NE,3.6,0,0
2010-01-09 04:00:00,Guangzhou,4,,0,6.8,85,1016.1,9.2,NW,0.8,0,0
2010-01-09 05:00:00,Guangzhou,4,,0,6.9,89,1016,8.6,NE,1.1,0,0
2010-01-09 06:00:00,Guangzhou,4,,0,7.1,89,1015.9,8.8,cv,0.4,0,0
2010-01-09 07:00:00,Guangzhou,4,,0,7.3,90,1016.6,8.8,NW,1.4,0,0
2010-01-09 08:00:00,Guangzhou,4,,0,7.4,91,1016.7,8.8,NE,0.8,0.1,0.1
2010-01-09 09:00:00,Guangzhou,4,,0,7.8,89,1017.5,9.5,NW,1.1,0,0
2010-01-09 10:00:00,Guangzhou,4,,0,7.8,86,1018.2,10,NW,2.6,0,0
2010-01-09 11:00:00,Guangzhou,4,,0,8.1,83,1017.6,10.9,NE,1.4,0,0
2010-01-09 12:00:00,Guangzhou,4,,0,8.7,77,1016.5,12.6,NE,3,0,0
2010-01-09 13:00:00,Guangzhou,4,,0,8.7,72,1015.1,13.6,SE,1,0,0
2010-01-09 14:00:00,Guangzhou,4,,0,9.1,68,1013.6,14.9,NE,1.8,0,0
2010-01-09 15:00:00,Guangzhou,4,,0,9.1,63,1012.6,16.1,NE,3.4,0,0
2010-01-09 16:00:00,Guangzhou,4,,0,9.1,63,1012,16.1,NE,5.1,0,0
2010-01-09 17:00:00,Guangzhou,4,,0,9.8,67,1012.2,15.9,NE,5.8,0,0
2010-01-09 18:00:00,Guangzhou,4,,0,10.5,75,1012.2,14.9,NE,6.5,0,0
2010-01-09 19:00:00,Guangzhou,4,,0,10.4,79,1012.7,14,NE,7.2,0,0
2010-01-09 20:00:00,Guangzhou,4,,0,10.9,83,1013.2,13.7,cv,0.4,0,0
2010-01-09 21:00:00,Guangzhou,4,,0,10.6,82,1013.6,13.6,cv,0.8,0,0
2010-01-09 22:00:00,Guangzhou,4,,0,10.9,84,1014.4,13.5,cv,0.9,0,0
2010-01-09 23:00:00,Guangzhou,4,,0,10.3,82,1015,13.3,NW,1,0,0
2010-01-10 00:00:00,Guangzhou,4,,0,9.9,82,1014.7,12.9,NW,2.2,0,0
2010-01-10 01:00:00,Guangzhou,4,,0,9.9,83,1014.8,12.7,NE,0.7,0,0
2010-01-10 02:00:00,Guangzhou,4,,0,10.3,86,1014.4,12.6,NE,1.5,0,0
2010-01-10 03:00:00,Guangzhou,4,,0,10.4,85,1013.9,12.9,SE,0.6,0,0
2010-01-10 04:00:00,Guangzhou,4,,0,10.8,87,1013,12.9,NE,1.7,0,0
2010-01-10 05:00:00,Guangzhou,4,,0,10.8,86,1013.2,13.1,SE,0.6,0,0
2010-01-10 06:00:00,Guangzhou,4,,0,10.8,86,1013,13.1,SE,2,0.2,0.2
2010-01-10 07:00:00,Guangzhou,4,,0,11.4,91,1013.9,12.8,SW,1.1,0.1,0.3
2010-01-10 08:00:00,Guangzhou,4,,0,11.6,92,1014.4,12.9,NW,0.6,0.2,0.5
2010-01-10 09:00:00,Guangzhou,4,,0,12.1,92,1014.5,13.4,NE,1.1,1.9,2.4
2010-01-10 10:00:00,Guangzhou,4,,0,12.2,90,1015,13.8,NE,1.9,0,0
2010-01-10 11:00:00,Guangzhou,4,,0,12.3,82,1014.7,15.4,SE,0.8,0,0
2010-01-10 12:00:00,Guangzhou,4,,0,11.8,77,1014.1,15.8,NE,0.9,0,0
2010-01-10 13:00:00,Guangzhou,4,,0,12,74,1012.4,16.7,NE,2.7,0,0
2010-01-10 14:00:00,Guangzhou,4,,0,12.4,73,1011.6,17.3,NW,0.6,0,0
2010-01-10 15:00:00,Guangzhou,4,,0,12.8,80,1010.8,16.3,NW,1.8,0,0
2010-01-10 16:00:00,Guangzhou,4,,0,12.7,80,1010.9,16.1,NW,3.1,0,0
2010-01-10 17:00:00,Guangzhou,4,,0,12,80,1011,15.4,NW,5.4,0,0
2010-01-10 18:00:00,Guangzhou,4,,0,11.9,82,1011.6,14.9,NW,7.2,0,0
2010-01-10 19:00:00,Guangzhou,4,,0,11.9,86,1011.9,14.2,NW,8.8,0,0
2010-01-10 20:00:00,Guangzhou,4,,0,12.2,90,1012.5,13.8,NW,10.5,0.2,0.2
2010-01-10 21:00:00,Guangzhou,4,,0,12,89,1012.9,13.8,NW,11.8,0,0
2010-01-10 22:00:00,Guangzhou,4,,0,12.2,90,1013.3,13.8,NW,12.9,0,0
2010-01-10 23:00:00,Guangzhou,4,,0,11.9,91,1013.5,13.3,NW,14.7,1.4,1.4
2010-01-11 00:00:00,Guangzhou,4,,0,11.8,92,1013.6,13.1,NW,15.9,1,2.4
2010-01-11 01:00:00,Guangzhou,4,,0,11.1,92,1013.8,12.4,NW,17.7,1.4,3.8
2010-01-11 02:00:00,Guangzhou,4,,0,10.4,92,1013.8,11.7,NE,1.2,0.7,4.5
2010-01-11 03:00:00,Guangzhou,4,,0,10.2,92,1013.8,11.5,NW,1.9,0.8,5.3
2010-01-11 04:00:00,Guangzhou,4,,0,9.6,92,1014.3,10.8,NW,4.3,4.7,10
2010-01-11 05:00:00,Guangzhou,4,,0,10.2,91,1013.6,11.6,NW,5.6,0.9,10.9
2010-01-11 06:00:00,Guangzhou,4,,0,9.6,90,1014.1,11.2,NE,2,0,0
2010-01-11 07:00:00,Guangzhou,4,,0,9.4,89,1015,11.1,NW,2,0,0
2010-01-11 08:00:00,Guangzhou,4,,0,9,91,1016.1,10.4,NW,3.8,1.9,1.9
2010-01-11 09:00:00,Guangzhou,4,,0,8.7,92,1017.1,9.9,NW,6.1,2.9,4.8
2010-01-11 10:00:00,Guangzhou,4,,0,8.6,92,1017.8,9.8,NE,1.6,2.2,7
2010-01-11 11:00:00,Guangzhou,4,,0,9,92,1017.7,10.2,NW,1.5,0.6,7.6
2010-01-11 12:00:00,Guangzhou,4,,0,8.9,88,1016.8,10.8,NW,3.4,0.1,7.7
2010-01-11 13:00:00,Guangzhou,4,,0,8.8,84,1016,11.4,NW,5.3,0,0
2010-01-11 14:00:00,Guangzhou,4,,0,8.2,81,1015.7,11.3,NW,6.7,0,0
2010-01-11 15:00:00,Guangzhou,4,,0,8,82,1015.7,10.9,NW,8.5,0,0
2010-01-11 16:00:00,Guangzhou,4,,0,7.8,81,1015.5,10.9,NW,11,0,0
2010-01-11 17:00:00,Guangzhou,4,,0,7.6,79,1015.6,11.1,NE,2.2,0,0
2010-01-11 18:00:00,Guangzhou,4,,0,7.1,77,1016.2,11,NW,2.8,0,0
2010-01-11 19:00:00,Guangzhou,4,,0,6.5,74,1016.7,10.9,NW,4.8,0,0
2010-01-11 20:00:00,Guangzhou,4,,0,5.7,71,1017.2,10.7,NE,3.2,0,0
2010-01-11 21:00:00,Guangzhou,4,,0,5.6,71,1018.2,10.6,NE,4.7,0,0
2010-01-11 22:00:00,Guangzhou,4,,0,5.1,70,1018.6,10.3,NW,2.2,0,0
2010-01-11 23:00:00,Guangzhou,4,,0,5.1,71,1019.3,10.1,NW,4.2,0,0
2010-01-12 00:00:00,Guangzhou,4,,0,4.6,70,1019.6,9.8,NE,2,0,0
2010-01-12 01:00:00,Guangzhou,4,,0,4,71,1019.6,9,NE,4,0,0
2010-01-12 02:00:00,Guangzhou,4,,0,3.3,70,1019.7,8.5,NE,8,0,0
2010-01-12 03:00:00,Guangzhou,4,,0,3.3,70,1019.5,8.5,NE,9.3,0,0
2010-01-12 04:00:00,Guangzhou,4,,0,2.5,66,1019.5,8.5,NE,11.6,0,0
2010-01-12 05:00:00,Guangzhou,4,,0,1.9,65,1020.2,8.1,NE,16.1,0,0
2010-01-12 06:00:00,Guangzhou,4,,0,1.6,65,1020.8,7.8,NE,19.6,0,0
