datetime,city,season,pm25_city,pm_site_count,DEWP,HUMI,PRES,TEMP,wind_dir,wind_speed,precipitation,cum_precipitation
2010-01-02 13:00:00,Shanghai,4,,0,3,54.08,1016.9,12,NW,17,0,0
2010-01-02 14:00:00,Shanghai,4,,0,1,46.88,1016.9,12,NW,22,0,0
2010-01-02 15:00:00,Shanghai,4,,0,2,50.36,1018,12,NW,26,0,0
2010-01-02 16:00:00,Shanghai,4,,0,2,50.36,1018,12,NW,30,0,0
2010-01-02 17:00:00,Shanghai,4,,0,2,53.81,1019,11,NW,33,0,0
2010-01-02 18:00:00,Shanghai,4,,0,3,61.76,1020,10,NE,3,0,0
2010-01-02 19:00:00,Shanghai,4,,0,3,66.05,1021,9,NE,6,0,0
2010-01-02 20:00:00,Shanghai,4,,0,3,70.67,1022,8,NE,13,0,0
2010-01-02 21:00:00,Shanghai,4,,0,3,75.67,1022,7,NE,19,0,0
2010-01-02 22:00:00,Shanghai,4,,0,3,81.06,1023,6,NE,22,0,0
2010-01-02 23:00:00,Shanghai,4,,0,3,86.89,1023,5,NE,25,0,0
2010-01-03 00:00:00,Shanghai,4,,0,3,86.89,1023,5,NE,28,0,0
2010-01-03 01:00:00,Shanghai,4,,0,3,86.89,1023,5,NE,32,0,0
2010-01-03 02:00:00,Shanghai,4,,0,2,80.92,1023,5,NE,35,0,0
2010-01-03 03:00:00,Shanghai,4,,0,3,86.89,1022,5,NE,38,0,0
2010-01-03 04:00:00,Shanghai,4,,0,3,86.89,1022,5,NE,42,0,0
2010-01-03 05:00:00,Shanghai,4,,0,2,86.79,1022,4,NE,45,0,0
2010-01-03 06:00:00,Shanghai,4,,0,3,86.89,1022,5,NE,48,0,0
2010-01-03 07:00:00,Shanghai,4,,0,2,75.49,1022,6,NE,52,0,0
2010-01-03 08:00:00,Shanghai,4,,0,2,75.49,1023,6,NE,56,0,0
2010-01-03 09:00:00,Shanghai,4,,0,2,65.82,1023,8,NE,60,0,0
2010-01-03 10:00:00,Shanghai,4,,0,2,65.82,1022,8,NE,66,0,0
2010-01-03 11:00:00,Shanghai,4,,0,2,57.51,1022,10,SE,5,0,0
2010-01-03 12:00:00,Shanghai,4,,0,3,57.77,1020,11,SE,10,0,0
2010-01-03 13:00:00,Shanghai,4,,0,2,53.81,1019,11,SE,15,0,0
2010-01-03 14:00:00,Shanghai,4,,0,3,57.77,1019,11,SE,21,0,0
2010-01-03 15:00:00,Shanghai,4,,0,3,54.08,1018,12,SE,26,0,0
2010-01-03 16:00:00,Shanghai,4,,0,3,57.77,1018,11,SE,33,0,0
2010-01-03 17:00:00,Shanghai,4,,0,3,61.76,1018,10,SE,38,0,0
2010-01-03 18:00:00,Shanghai,4,,0,4,70.88,1018,9,SE,42,0,0
2010-01-03 19:00:00,Shanghai,4,,0,4,70.88,1016.9,9,SE,47,0,0
2010-01-03 20:00:00,Shanghai,4,,0,5,76.01,1016.9,9,SE,52,0,0
2010-01-03 21:00:00,Shanghai,4,,0,5,76.01,1016.9,9,SE,58,0,0
2010-01-03 22:00:00,Shanghai,4,,0,5,76.01,1015.9,9,SE,63,0,0
2010-01-03 23:00:00,Shanghai,4,,0,6,81.48,1015.9,9,SE,67,0,0
2010-01-04 00:00:00,Shanghai,4,,0,5,81.34,1014.9,8,SW,5,0,0
2010-01-04 01:00:00,Shanghai,4,,0,5,81.34,1014.9,8,SW,10,0,0
2010-01-04 02:00:00,Shanghai,4,,0,4,81.2,1014.9,7,SW,14,0,0
2010-01-04 03:00:00,Shanghai,4,,0,4,86.99,1014.9,6,SW,16,0,0
2010-01-04 04:00:00,Shanghai,4,,0,3,86.89,1014.9,5,NW,1,0,0
2010-01-04 05:00:00,Shanghai,4,,0,4,86.99,1014.9,6,NW,3,0,0
2010-01-04 06:00:00,Shanghai,4,,0,4,93.24,1015.9,5,SW,2,0,0
2010-01-04 07:00:00,Shanghai,4,,0,3,86.89,1015.9,5,NW,2,0,0
2010-01-04 08:00:00,Shanghai,4,,0,4,86.99,1016.9,6,NW,7,0,0
2010-01-04 09:00:00,Shanghai,4,,0,4,86.99,1018,6,NW,12,0,0
2010-01-04 10:00:00,Shanghai,4,,0,4,86.99,1019,6,NW,19,0,0
2010-01-04 11:00:00,Shanghai,4,,0,3,75.67,1019,7,NW,26,0,0
2010-01-04 12:00:00,Shanghai,4,,0,2,65.82,1019,8,NW,33,0,0
2010-01-04 13:00:00,Shanghai,4,,0,0,61.01,1020,7,NW,40,0,0
2010-01-04 14:00:00,Shanghai,4,,0,-1,56.72,1020,7,NW,48,0,0
2010-01-04 15:00:00,Shanghai,4,,0,-4,45.4,1021,7,NE,7,0,0
2010-01-04 16:00:00,Shanghai,4,,0,-4,48.63,1022,6,NW,9,0,0
2010-01-04 17:00:00,Shanghai,4,,0,-3,52.41,1022,6,NW,16,0,0
2010-01-04 18:00:00,Shanghai,4,,0,-1,69.85,1023,4,NE,7,0,0
2010-01-04 19:00:00,Shanghai,4,,0,-2,69.64,1024,3,NE,15,0,0
2010-01-04 20:00:00,Shanghai,4,,0,-4,64.42,1026.1,2,NE,23,0,0
2010-01-04 21:00:00,Shanghai,4,,0,-5,64.18,1026.1,1,NE,32,0,0
2010-01-04 22:00:00,Shanghai,4,,0,-5,69,1027.1,0,NE,39,0,0
2010-01-04 23:00:00,Shanghai,4,,0,-6,63.94,1027.1,0,NE,47,0,0
2010-01-05 00:00:00,Shanghai,4,,0,-7,63.69,1028.1,-1,NE,53,0,0
2010-01-05 01:00:00,Shanghai,4,,0,-8,58.95,1028.1,-1,NE,59,0,0
2010-01-05 02:00:00,Shanghai,4,,0,-9,54.51,1028.1,-1,NE,64,0,0
2010-01-05 03:00:00,Shanghai,4,,0,-9,54.51,1029.1,-1,NE,70,0,0
2010-01-05 04:00:00,Shanghai,4,,0,-10,54.23,1029.1,-2,NE,76,0,0
2010-01-05 05:00:00,Shanghai,4,,0,-9,58.68,1029.1,-2,NW,4,0,0
2010-01-05 06:00:00,Shanghai,4,,0,-8,63.45,1029.1,-2,NW,8,0,0
2010-01-05 07:00:00,Shanghai,4,,0,-7,68.56,1029.1,-2,NW,12,0,0
2010-01-05 08:00:00,Shanghai,4,,0,-6,74.03,1029.1,-2,NW,16,0,0
2010-01-05 09:00:00,Shanghai,4,,0,-6,74.03,1030.1,-2,NE,4,0,0
2010-01-05 10:00:00,Shanghai,4,,0,-6,68.78,1030.1,-1,NW,4,0,0
2010-01-05 11:00:00,Shanghai,4,,0,-6,63.94,1030.1,0,NE,5,0,0
2010-01-05 12:00:00,Shanghai,4,,0,-7,55.08,1029.1,1,NE,9,0,0
2010-01-05 13:00:00,Shanghai,4,,0,-7,55.08,1028.1,1,NE,13,0,0
2010-01-05 14:00:00,Shanghai,4,,0,-7,55.08,1027.1,1,NE,18,0,0
2010-01-05 15:00:00,Shanghai,4,,0,-7,55.08,1027.1,1,NE,23,0,0
2010-01-05 16:00:00,Shanghai,4,,0,-7,55.08,1027.1,1,NE,28,0,0
2010-01-05 17:00:00,Shanghai,4,,0,-7,59.21,1028.1,0,NE,32,0,0
2010-01-05 18:00:00,Shanghai,4,,0,-7,59.21,1028.1,0,NE,37,0,0
2010-01-05 19:00:00,Shanghai,4,,0,-6,63.94,1029.1,0,NE,42,0,0
2010-01-05 20:00:00,Shanghai,4,,0,-6,63.94,1028.1,0,NE,47,0,0
2010-01-05 21:00:00,Shanghai,4,,0,-5,69,1029.1,0,NE,50,0,0
2010-01-05 22:00:00,Shanghai,4,,0,-5,69,1029.1,0,NW,3,0,0
2010-01-05 23:00:00,Shanghai,4,,0,-5,69,1029.1,0,NW,6,0,0
2010-01-06 00:00:00,Shanghai,4,,0,-5,69,1028.1,0,NW,9,0,0
2010-01-06 01:00:00,Shanghai,4,,0,-4,74.41,1028.1,0,NW,13,0,0
2010-01-06 02:00:00,Shanghai,4,,0,-4,80.04,1028.1,-1,NW,17,0,0
2010-01-06 03:00:00,Shanghai,4,,0,-4,74.41,1028.1,0,NW,21,0,0
2010-01-06 04:00:00,Shanghai,4,,0,-4,80.04,1029.1,-1,NW,25,0,0
2010-01-06 05:00:00,Shanghai,4,,0,-4,80.04,1029.1,-1,NW,29,0,0
2010-01-06 06:00:00,Shanghai,4,,0,-4,80.04,1029.1,-1,NW,32,0,0
2010-01-06 07:00:00,Shanghai,4,,0,-4,80.04,1030.1,-1,NE,3,0,0
2010-01-06 08:00:00,Shanghai,4,,0,-4,74.41,1030.1,0,NE,8,0,0
2010-01-06 09:00:00,Shanghai,4,,0,-4,74.41,1030.1,0,NE,13,0,0
2010-01-06 10:00:00,Shanghai,4,,0,-5,59.74,1030.1,2,NE,19,0,0
2010-01-06 11:00:00,Shanghai,4,,0,-5,55.63,1030.1,3,NE,23,0,0
2010-01-06 12:00:00,Shanghai,4,,0,-5,55.63,1029.1,3,NW,4,0,0
2010-01-06 13:00:00,Shanghai,4,,0,-7,44.49,1028.1,4,NE,3,0,0
2010-01-06 14:00:00,Shanghai,4,,0,-7,44.49,1028.1,4,NE,6,0,0
2010-01-06 15:00:00,Shanghai,4,,0,-7,44.49,1028.1,4,NW,3,0,0
2010-01-06 16:00:00,Shanghai,4,,0,-8,41.17,1029.1,4,NE,5,0,0
2010-01-06 17:00:00,Shanghai,4,,0,-8,44.19,1029.1,3,NE,10,0,0
2010-01-06 18:00:00,Shanghai,4,,0,-8,44.19,1029.1,3,NE,14,0,0
2010-01-06 19:00:00,Shanghai,4,,0,-6,55.36,1030.1,2,NE,18,0,0
2010-01-06 20:00:00,Shanghai,4,,0,-6,59.48,1031.2,1,NE,22,0,0
2010-01-06 21:00:00,Shanghai,4,,0,-6,59.48,1031.2,1,NE,26,0,0
2010-01-06 22:00:00,Shanghai,4,,0,-7,59.21,1031.2,0,NE,30,0,0
2010-01-06 23:00:00,Shanghai,4,,0,-6,63.94,1031.2,0,NE,34,0,0
2010-01-07 00:00:00,Shanghai,4,,0,-5,74.22,1030.1,-1,NE,38,0,0
2010-01-07 01:00:00,Shanghai,4,,0,-5,74.22,1030.1,-1,NE,40,0,0
2010-01-07 02:00:00,Shanghai,4,,0,-5,79.89,1030.1,-2,NE,42,0,0
2010-01-07 03:00:00,Shanghai,4,,0,-5,74.22,1030.1,-1,NE,45,0,0
2010-01-07 04:00:00,Shanghai,4,,0,-5,79.89,1030.1,-2,NW,2,0,0
2010-01-07 05:00:00,Shanghai,4,,0,-5,79.89,1030.1,-2,NW,4,0,0
2010-01-07 06:00:00,Shanghai,4,,0,-5,79.89,1031.2,-2,NW,7,0,0
2010-01-07 07:00:00,Shanghai,4,,0,-5,79.89,1031.2,-2,NW,10,0,0
2010-01-07 08:00:00,Shanghai,4,,0,-4,86.15,1031.8,-2,NW,14,0,0
2010-01-07 09:00:00,Shanghai,4,,0,-4,74.41,1031.8,0,NW,17,0,0
2010-01-07 10:00:00,Shanghai,4,,0,-4,69.21,1031.8,1,NW,21,0,0
2010-01-07 11:00:00,Shanghai,4,,0,-5,59.74,1031.8,2,NW,25,0,0
2010-01-07 12:00:00,Shanghai,4,,0,-5,55.63,1030.1,3,NE,4,0,0
2010-01-07 13:00:00,Shanghai,4,,0,-5,55.63,1029.1,3,NE,8,0,0
2010-01-07 14:00:00,Shanghai,4,,0,-6,48.04,1029.1,4,NE,13,0,0
2010-01-07 15:00:00,Shanghai,4,,0,-7,44.49,1029.1,4,NE,18,0,0
2010-01-07 16:00:00,Shanghai,4,,0,-6,51.56,1029.1,3,NE,24,0,0
2010-01-07 17:00:00,Shanghai,4,,0,-6,51.56,1029.1,3,NE,29,0,0
2010-01-07 18:00:00,Shanghai,4,,0,-6,55.36,1029.1,2,NE,33,0,0
2010-01-07 19:00:00,Shanghai,4,,0,-6,55.36,1030.1,2,NE,37,0,0
2010-01-07 20:00:00,Shanghai,4,,0,-5,64.18,1030.1,1,NE,41,0,0
2010-01-07 21:00:00,Shanghai,4,,0,-5,64.18,1030.1,1,NE,45,0,0
2010-01-07 22:00:00,Shanghai,4,,0,-5,64.18,1029.1,1,NE,49,0,0
2010-01-07 23:00:00,Shanghai,4,,0,-5,64.18,1029.1,1,NE,52,0,0
2010-01-08 00:00:00,Shanghai,4,,0,-5,69,1029.1,0,NE,56,0,0
2010-01-08 01:00:00,Shanghai,4,,0,-5,69,1029.1,0,NE,59,0,0
2010-01-08 02:00:00,Shanghai,4,,0,-5,69,1029.1,0,NE,62,0,0
2010-01-08 03:00:00,Shanghai,4,,0,-5,69,1028.1,0,NE,66,0,0
2010-01-08 04:00:00,Shanghai,4,,0,-5,69,1028.1,0,NE,70,0,0
2010-01-08 05:00:00,Shanghai,4,,0,-6,63.94,1027.1,0,NE,74,0,0
2010-01-08 06:00:00,Shanghai,4,,0,-6,63.94,1028.1,0,NW,3,0,0
2010-01-08 07:00:00,Shanghai,4,,0,-6,63.94,1028.1,0,NW,6,0,0
2010-01-08 08:00:00,Shanghai,4,,0,-6,63.94,1029.1,0,NW,8,0,0
2010-01-08 09:00:00,Shanghai,4,,0,-5,64.18,1029.1,1,NW,10,0,0
2010-01-08 10:00:00,Shanghai,4,,0,-5,59.74,1029.1,2,NE,3,0,0
2010-01-08 11:00:00,Shanghai,4,,0,-6,55.36,1029.1,2,cv,2,0,0
2010-01-08 12:00:00,Shanghai,4,,0,-7,44.49,1027.1,4,NW,2,0,0
2010-01-08 13:00:00,Shanghai,4,,0,-8,38.39,1026.1,5,cv,2,0,0
2010-01-08 14:00:00,Shanghai,4,,0,-9,35.51,1026.1,5,cv,4,0,0
2010-01-08 15:00:00,Shanghai,4,,0,-9,35.51,1025.1,5,cv,5,0,0
2010-01-08 16:00:00,Shanghai,4,,0,-9,35.51,1025.1,5,cv,5,0,0
2010-01-08 17:00:00,Shanghai,4,,0,-9,35.51,1026.1,5,cv,5,0,0
2010-01-08 18:00:00,Shanghai,4,,0,-7,44.49,1026.1,4,cv,6,0,0
2010-01-08 19:00:00,Shanghai,4,,0,-5,51.84,1027.1,4,SE,3,0,0
2010-01-08 20:00:00,Shanghai,4,,0,-4,60,1027.1,3,SE,6,0,0
2010-01-08 21:00:00,Shanghai,4,,0,-3,64.66,1026.1,3,SE,9,0,0
2010-01-08 22:00:00,Shanghai,4,,0,-2,69.64,1026.1,3,SE,11,0,0
2010-01-08 23:00:00,Shanghai,4,,0,-3,69.43,1027.1,2,cv,2,0,0
2010-01-09 00:00:00,Shanghai,4,,0,-3,69.43,1026.1,2,SE,2,0,0
2010-01-09 01:00:00,Shanghai,4,,0,-3,69.43,1026.1,2,SE,4,0,0
2010-01-09 02:00:00,Shanghai,4,,0,-3,69.43,1026.1,2,SE,5,0,0
2010-01-09 03:00:00,Shanghai,4,,0,-3,74.59,1025.1,1,cv,0,0,0
2010-01-09 04:00:00,Shanghai,4,,0,-3,74.59,1024,1,cv,0,0,0
2010-01-09 05:00:00,Shanghai,4,,0,-2,74.78,1024,2,SE,3,0,0
2010-01-09 06:00:00,Shanghai,4,,0,-2,80.34,1025.1,1,cv,0,0,0
2010-01-09 07:00:00,Shanghai,4,,0,-2,80.34,1025.1,1,SE,1,0,0
2010-01-09 08:00:00,Shanghai,4,,0,-1,74.96,1025.1,3,cv,1,0,0
2010-01-09 09:00:00,Shanghai,4,,0,0,70.06,1025.1,5,SE,2,0,0
2010-01-09 10:00:00,Shanghai,4,,0,1,65.59,1025.1,7,SE,5,0,0
2010-01-09 11:00:00,Shanghai,4,,0,1,61.26,1025.1,8,cv,1,0,0
2010-01-09 12:00:00,Shanghai,4,,0,2,65.82,1024,8,cv,2,0,0
2010-01-09 13:00:00,Shanghai,4,,0,2,61.51,1023,9,NW,2,0,0
2010-01-09 14:00:00,Shanghai,4,,0,2,57.51,1022,10,cv,1,0,0
2010-01-09 15:00:00,Shanghai,4,,0,2,57.51,1022,10,cv,3,0,0
2010-01-09 16:00:00,Shanghai,4,,0,2,61.51,1023,9,NE,6,0,0
2010-01-09 17:00:00,Shanghai,4,,0,1,61.26,1024,8,NE,10,0,0
2010-01-09 18:00:00,Shanghai,4,,0,1,65.59,1025.1,7,NE,15,0,0
2010-01-09 19:00:00,Shanghai,4,,0,0,65.36,1026.1,6,NE,18,0,0
2010-01-09 20:00:00,Shanghai,4,,0,0,65.36,1026.1,6,NE,22,0,0
2010-01-09 21:00:00,Shanghai,4,,0,-1,65.13,1027.1,5,NE,24,0,0
2010-01-09 22:00:00,Shanghai,4,,0,0,70.06,1027.1,5,NE,27,0,0
2010-01-09 23:00:00,Shanghai,4,,0,1,75.32,1027.1,5,NE,30,0,0
2010-01-10 00:00:00,Shanghai,4,,0,0,75.14,1026.1,4,NE,32,0,0
2010-01-10 01:00:00,Shanghai,4,,0,2,80.92,1026.1,5,NE,35,0,0
2010-01-10 02:00:00,Shanghai,4,,0,2,75.49,1025.1,6,NE,40,0,0
2010-01-10 03:00:00,Shanghai,4,,0,2,75.49,1025.1,6,NE,43,0,0
2010-01-10 04:00:00,Shanghai,4,,0,3,81.06,1024,6,NE,47,0,0
2010-01-10 05:00:00,Shanghai,4,,0,3,81.06,1024,6,NE,51,0,0
2010-01-10 06:00:00,Shanghai,4,,0,4,86.99,1025.1,6,NE,54,0.5,0.5
2010-01-10 07:00:00,Shanghai,4,,0,4,86.99,1025.1,6,NE,58,0.9,1.4
2010-01-10 08:00:00,Shanghai,4,,0,5,93.29,1025.1,6,NE,63,0.2,1.6
2010-01-10 09:00:00,Shanghai,4,,0,5,93.29,1025.1,6,NE,68,0.5,2.1
2010-01-10 10:00:00,Shanghai,4,,0,5,93.29,1025.1,6,NE,72,0.8,2.9
2010-01-10 11:00:00,Shanghai,4,,0,5,93.29,1025.1,6,NE,76,1.4,4.3
2010-01-10 12:00:00,Shanghai,4,,0,5,87.09,1024,7,NE,81,1.3,5.6
2010-01-10 13:00:00,Shanghai,4,,0,5,87.09,1023,7,NE,87,1.7,7.3
2010-01-10 14:00:00,Shanghai,4,,0,5,87.09,1022,7,NE,92,1.55,4.35
2010-01-10 15:00:00,Shanghai,4,,0,5,87.09,1022,7,NE,96,1.4,1.4
2010-01-10 16:00:00,Shanghai,4,,0,6,93.35,1023,7,NE,101,1.6,3
2010-01-10 17:00:00,Shanghai,4,,0,6,93.35,1023,7,NE,106,1.2,4.2
2010-01-10 18:00:00,Shanghai,4,,0,5,87.09,1024,7,NE,111,1,5.2
2010-01-10 19:00:00,Shanghai,4,,0,5,93.29,1024,6,NE,118,0.4,5.6
2010-01-10 20:00:00,Shanghai,4,,0,5,93.29,1025.1,6,NE,124,0.5,6.1
2010-01-10 21:00:00,Shanghai,4,,0,4,86.99,1026.1,6,NE,132,0.3,6.4
2010-01-10 22:00:00,Shanghai,4,,0,4,86.99,1026.1,6,NE,138,0.2,6.6
2010-01-10 23:00:00,Shanghai,4,,0,4,93.24,1026.1,5,NE,145,0.1,6.7
2010-01-11 00:00:00,Shanghai,4,,0,4,93.24,1026.1,5,NE,151,0.1,6.8
2010-01-11 01:00:00,Shanghai,4,,0,3,93.19,1026.1,4,NE,156,0.1,6.9
2010-01-11 02:00:00,Shanghai,4,,0,3,93.19,1026.1,4,NE,162,0.1,7
2010-01-11 03:00:00,Shanghai,4,,0,3,93.19,1026.1,4,NE,169,0.1,7.1
2010-01-11 04:00:00,Shanghai,4,,0,3,93.19,1026.1,4,NE,176,0.3,7.4
2010-01-11 05:00:00,Shanghai,4,,0,3,93.19,1026.1,4,NE,184,0.7,8.1
2010-01-11 06:00:00,Shanghai,4,,0,2,93.13,1027.1,3,NE,193,0.2,8.3
2010-01-11 07:00:00,Shanghai,4,,0,1,93.08,1027.1,2,NE,200,0.1,8.4
2010-01-11 08:00:00,Shanghai,4,,0,1,93.08,1028.1,2,NE,206,0.1,8.5
2010-01-11 09:00:00,Shanghai,4,,0,1,93.08,1028.1,2,NE,209,0.3,8.8
2010-01-11 10:00:00,Shanghai,4,,0,1,93.08,1028.1,2,NW,4,0.1,8.9
2010-01-11 11:00:00,Shanghai,4,,0,1,93.08,1028.1,2,NW,9,0.2,9.1
2010-01-11 12:00:00,Shanghai,4,,0,0,86.58,1028.1,2,NW,16,0.6,9.7
2010-01-11 13:00:00,Shanghai,4,,0,0,93.02,1028.1,1,NW,22,0.1,9.8
2010-01-11 14:00:00,Shanghai,4,,0,0,86.58,1027.1,2,NE,5,0.1,9.9
2010-01-11 15:00:00,Shanghai,4,,0,0,86.58,1027.1,2,NW,4,0,0
2010-01-11 16:00:00,Shanghai,4,,0,0,93.02,1027.1,1,NW,9,0.1,0.1
2010-01-11 17:00:00,Shanghai,4,,0,0,86.58,1028.1,2,NW,15,0,0
2010-01-11 18:00:00,Shanghai,4,,0,-1,80.49,1029.1,2,NE,7,0,0
2010-01-11 19:00:00,Shanghai,4,,0,-2,74.78,1029.1,2,NW,5,0,0
2010-01-11 20:00:00,Shanghai,4,,0,-3,69.43,1030.1,2,NW,10,0,0
2010-01-11 21:00:00,Shanghai,4,,0,-3,74.59,1030.1,1,NW,16,0,0
2010-01-11 22:00:00,Shanghai,4,,0,-3,74.59,1030.1,1,NW,21,0,0
2010-01-11 23:00:00,Shanghai,4,,0,-4,69.21,1030.1,1,NW,27,0,0
2010-01-12 00:00:00,Shanghai,4,,0,-4,69.21,1030.1,1,NW,34,0,0
2010-01-12 01:00:00,Shanghai,4,,0,-5,69,1030.1,0,NW,40,0,0
2010-01-12 02:00:00,Shanghai,4,,0,-5,69,1030.1,0,NW,46,0,0
2010-01-12 03:00:00,Shanghai,4,,0,-5,69,1028.1,0,NW,51,0,0
2010-01-12 04:00:00,Shanghai,4,,0,-6,68.78,1029.1,-1,NW,57,0,0
2010-01-12 05:00:00,Shanghai,4,,0,-6,68.78,1029.1,-1,NW,61,0,0
2010-01-12 06:00:00,Shanghai,4,,0,-6,68.78,1029.1,-1,NW,66,0,0
2010-01-12 07:00:00,Shanghai,4,,0,-6,68.78,1029.1,-1,NW,70,0,0
2010-01-12 08:00:00,Shanghai,4,,0,-6,68.78,1030.1,-1,NW,74,0,0
2010-01-12 09:00:00,Shanghai,4,,0,-7,63.69,1030.1,-1,NW,80,0,0
2010-01-12 10:00:00,Shanghai,4,,0,-9,50.68,1030.1,0,NW,85,0,0
2010-01-12 11:00:00,Shanghai,4,,0,-10,43.57,1029.1,1,NW,90,0,0
2010-01-12 12:00:00,Shanghai,4,,0,-10,40.55,1027.1,2,NW,94,0,0
2010-01-12 13:00:00,Shanghai,4,,0,-10,37.77,1025.1,3,NW,99,0,0
2010-01-12 14:00:00,Shanghai,4,,0,-7,44.49,1024,4,NW,104,0,0
2010-01-12 15:00:00,Shanghai,4,,0,-10,37.77,1024,3,SW,5,0,0
2010-01-12 16:00:00,Shanghai,4,,0,-9,40.86,1024,3,NW,6,0,0
2010-01-12 17:00:00,Shanghai,4,,0,-7,47.74,1024,3,NW,9,0,0
2010-01-12 18:00:00,Shanghai,4,,0,-6,51.56,1025.1,3,NW,11,0,0
2010-01-12 19:00:00,Shanghai,4,,0,-5,59.74,1025.1,2,NW,12,0,0
2010-01-12 20:00:00,Shanghai,4,,0,-4,64.42,1025.1,2,SW,2,0,0
2010-01-12 21:00:00,Shanghai,4,,0,-4,64.42,1026.1,2,SW,4,0,0
2010-01-12 22:00:00,Shanghai,4,,0,-4,64.42,1026.1,2,NW,3,0,0
2010-01-12 23:00:00,Shanghai,4,,0,-5,55.63,1028.1,3,NW,11,0,0
2010-01-13 00:00:00,Shanghai,4,,0,-10,40.55,1029.1,2,NW,17,0,0
2010-01-13 01:00:00,Shanghai,4,,0,-8,50.97,1029.1,1,NE,7,0,0
2010-01-13 02:00:00,Shanghai,4,,0,-5,69,1030.1,0,NE,14,0.1,0.1
2010-01-13 03:00:00,Shanghai,4,,0,-7,63.69,1031.2,-1,NW,7,0,0
2010-01-13 04:00:00,Shanghai,4,,0,-11,50.08,1031.2,-2,NW,13,0,0
2010-01-13 05:00:00,Shanghai,4,,0,-16,35.86,1031.8,-3,NW,21,0,0
2010-01-13 06:00:00,Shanghai,4,,0,-15,41.99,1032.9,-4,NW,27,0,0
2010-01-13 07:00:00,Shanghai,4,,0,-14,45.6,1032.9,-4,NW,33,0,0
2010-01-13 08:00:00,Shanghai,4,,0,-15,41.99,1033.9,-4,NW,40,0,0
2010-01-13 09:00:00,Shanghai,4,,0,-14,42.31,1034.9,-3,NW,48,0,0
