datetime,city,season,pm25_city,pm_site_count,DEWP,HUMI,PRES,TEMP,wind_dir,wind_speed,precipitation,cum_precipitation
2010-01-02 12:00:00,Chengdu,4,,0,4,70.88,1022,9,cv,4,0,0
2010-01-02 13:00:00,Chengdu,4,,0,4,70.88,1021,9,cv,5,0,0
2010-01-02 14:00:00,Chengdu,4,,0,4,70.88,1020,9,cv,5,0,0
2010-01-02 15:00:00,Chengdu,4,,0,4,70.88,1019,9,cv,6,0,0
2010-01-02 16:00:00,Chengdu,4,,0,4,70.88,1020,9,cv,7,0,0
2010-01-02 17:00:00,Chengdu,4,,0,5,81.34,1020,8,NW,3,0,0
2010-01-02 18:00:00,Chengdu,4,,0,4,75.84,1022,8,NW,7,0,0
2010-01-02 19:00:00,Chengdu,4,,0,5,81.34,1023,8,cv,1,0,0
2010-01-02 20:00:00,Chengdu,4,,0,5,87.09,1024,7,cv,2,0,0
2010-01-02 21:00:00,Chengdu,4,,0,4,86.99,1024,6,cv,3,0,0
2010-01-02 22:00:00,Chengdu,4,,0,3,86.89,1024,5,cv,4,0,0
2010-01-02 23:00:00,Chengdu,4,,0,2,93.13,1024,3,SW,1,0,0
2010-01-03 00:00:00,Chengdu,4,,0,3,86.89,1023,5,cv,0,0,0
2010-01-03 01:00:00,Chengdu,4,,0,2,86.79,1022,4,cv,0,0,0
2010-01-03 02:00:00,Chengdu,4,,0,3,86.89,1021,5,cv,0,0,0
2010-01-03 03:00:00,Chengdu,4,,0,3,93.19,1021,4,cv,0,0,0
2010-01-03 04:00:00,Chengdu,4,,0,4,93.24,1020,5,cv,0,0,0
2010-01-03 05:00:00,Chengdu,4,,0,4,86.99,1019,6,cv,0,0,0
2010-01-03 06:00:00,Chengdu,4,,0,4,86.99,1018,6,cv,0,0,0
2010-01-03 07:00:00,Chengdu,4,,0,4,86.99,1019,6,cv,0,0,0
2010-01-03 08:00:00,Chengdu,4,,0,5,93.29,1019,6,NE,2,0,0
2010-01-03 09:00:00,Chengdu,4,,0,5,93.29,1019,6,cv,1,0,0
2010-01-03 10:00:00,Chengdu,4,,0,5,87.09,1019,7,cv,1,0,0
2010-01-03 11:00:00,Chengdu,4,,0,5,87.09,1019,7,cv,1,0,0
2010-01-03 12:00:00,Chengdu,4,,0,4,75.84,1016.9,8,NW,2,0,0
2010-01-03 13:00:00,Chengdu,4,,0,4,75.84,1015.9,8,NW,4,0,0
2010-01-03 14:00:00,Chengdu,4,,0,4,75.84,1013.9,8,NW,7,0,0
2010-01-03 15:00:00,Chengdu,4,,0,4,81.2,1013.9,7,NW,10,0,0
2010-01-03 16:00:00,Chengdu,4,,0,4,75.84,1013.9,8,NW,13,0,0
2010-01-03 17:00:00,Chengdu,4,,0,4,75.84,1013.9,8,NW,15,0,0
2010-01-03 18:00:00,Chengdu,4,,0,3,70.67,1014.9,8,NE,3,0,0
2010-01-03 19:00:00,Chengdu,4,,0,4,81.2,1015.9,7,NW,3,0,0
2010-01-03 20:00:00,Chengdu,4,,0,4,81.2,1016.9,7,NW,6,0,0
2010-01-03 21:00:00,Chengdu,4,,0,4,81.2,1018,7,NW,8,0,0
2010-01-03 22:00:00,Chengdu,4,,0,4,81.2,1018,7,NW,10,0,0
2010-01-03 23:00:00,Chengdu,4,,0,4,81.2,1018,7,cv,0,0,0
2010-01-04 00:00:00,Chengdu,4,,0,4,81.2,1018,7,cv,1,0,0
2010-01-04 01:00:00,Chengdu,4,,0,4,86.99,1016.9,6,SW,2,0,0
2010-01-04 02:00:00,Chengdu,4,,0,3,86.89,1015.9,5,cv,0,0,0
2010-01-04 03:00:00,Chengdu,4,,0,2,93.13,1015.9,3,cv,1,0,0
2010-01-04 04:00:00,Chengdu,4,,0,1,86.68,1015.9,3,SW,1,0,0
2010-01-04 05:00:00,Chengdu,4,,0,3,93.19,1015.9,4,cv,0,0,0
2010-01-04 06:00:00,Chengdu,4,,0,3,93.19,1015.9,4,cv,0,0,0
2010-01-04 07:00:00,Chengdu,4,,0,3,93.19,1015.9,4,cv,0,0,0
2010-01-04 08:00:00,Chengdu,4,,0,3,93.19,1016.9,4,cv,0,0.1,0.1
2010-01-04 09:00:00,Chengdu,4,,0,3,86.89,1016.9,5,cv,0,0,0
2010-01-04 10:00:00,Chengdu,4,,0,4,93.24,1018,5,SW,0.51,0,0
2010-01-04 11:00:00,Chengdu,4,,0,4,86.99,1018,6,SW,2.51,0,0
2010-01-04 12:00:00,Chengdu,4,,0,4,86.99,1016.9,6,SW,4.51,0,0
2010-01-04 13:00:00,Chengdu,4,,0,4,81.2,1015.9,7,cv,1,0,0
2010-01-04 14:00:00,Chengdu,4,,0,3,66.05,1013.9,9,cv,2,0,0
2010-01-04 15:00:00,Chengdu,4,,0,4,66.27,1012.9,10,cv,3,0,0
2010-01-04 16:00:00,Chengdu,4,,0,4,66.27,1012.9,10,cv,4,0,0
2010-01-04 17:00:00,Chengdu,4,,0,4,66.27,1012.9,10,cv,5,0,0
2010-01-04 18:00:00,Chengdu,4,,0,4,70.88,1013.9,9,cv,6,0,0
2010-01-04 19:00:00,Chengdu,4,,0,5,76.01,1013.9,9,cv,7,0,0
2010-01-04 20:00:00,Chengdu,4,,0,4,70.88,1014.9,9,NW,2,0,0
2010-01-04 21:00:00,Chengdu,4,,0,4,70.88,1015.9,9,NW,4,0,0
2010-01-04 22:00:00,Chengdu,4,,0,4,75.84,1016.9,8,NW,5,0,0
2010-01-04 23:00:00,Chengdu,4,,0,3,70.67,1018,8,NW,7,0,0
2010-01-05 00:00:00,Chengdu,4,,0,2,70.47,1018,7,NW,9,0,0
2010-01-05 01:00:00,Chengdu,4,,0,2,70.47,1018,7,NW,11,0,0
2010-01-05 02:00:00,Chengdu,4,,0,2,70.47,1016.9,7,NE,3,0,0
2010-01-05 03:00:00,Chengdu,4,,0,2,75.49,1018,6,cv,0,0,0
2010-01-05 04:00:00,Chengdu,4,,0,3,81.06,1016.9,6,cv,0,0,0
2010-01-05 05:00:00,Chengdu,4,,0,3,81.06,1016.9,6,cv,0,0,0
2010-01-05 06:00:00,Chengdu,4,,0,3,81.06,1016.9,6,cv,0,0,0
2010-01-05 07:00:00,Chengdu,4,,0,2,75.49,1018,6,cv,0,0,0
2010-01-05 08:00:00,Chengdu,4,,0,3,81.06,1019,6,NW,1,0,0
2010-01-05 09:00:00,Chengdu,4,,0,3,75.67,1019,7,cv,0,0,0
2010-01-05 10:00:00,Chengdu,4,,0,3,75.67,1020,7,SW,1,0,0
2010-01-05 11:00:00,Chengdu,4,,0,3,70.67,1020,8,cv,1,0,0
2010-01-05 12:00:00,Chengdu,4,,0,3,70.67,1020,8,SW,1,0,0
2010-01-05 13:00:00,Chengdu,4,,0,2,61.51,1019,9,cv,0,0,0
2010-01-05 14:00:00,Chengdu,4,,0,3,61.76,1018,10,cv,0,0,0
2010-01-05 15:00:00,Chengdu,4,,0,2,53.81,1016.9,11,NW,2,0,0
2010-01-05 16:00:00,Chengdu,4,,0,2,53.81,1018,11,NE,3,0,0
2010-01-05 17:00:00,Chengdu,4,,0,2,53.81,1018,11,cv,1,0,0
2010-01-05 18:00:00,Chengdu,4,,0,3,61.76,1019,10,NE,2,0,0
2010-01-05 19:00:00,Chengdu,4,,0,3,61.76,1020,10,NE,4,0,0
2010-01-05 20:00:00,Chengdu,4,,0,4,75.84,1021,8,cv,1,0,0
2010-01-05 21:00:00,Chengdu,4,,0,5,81.34,1021,8,SE,2,0,0
2010-01-05 22:00:00,Chengdu,4,,0,5,81.34,1021,8,cv,1,0,0
2010-01-05 23:00:00,Chengdu,4,,0,5,87.09,1022,7,cv,2,0,0
2010-01-06 00:00:00,Chengdu,4,,0,4,86.99,1022,6,cv,2,0,0
2010-01-06 01:00:00,Chengdu,4,,0,5,87.09,1022,7,cv,3,0,0
2010-01-06 02:00:00,Chengdu,4,,0,5,87.09,1022,7,SW,1,0,0
2010-01-06 03:00:00,Chengdu,4,,0,5,87.09,1022,7,cv,0,0,0
2010-01-06 04:00:00,Chengdu,4,,0,5,87.09,1022,7,cv,0,0,0
2010-01-06 05:00:00,Chengdu,4,,0,5,87.09,1021,7,cv,0,0,0
2010-01-06 06:00:00,Chengdu,4,,0,5,87.09,1021,7,cv,0,0,0
2010-01-06 07:00:00,Chengdu,4,,0,5,87.09,1022,7,cv,0,0,0
2010-01-06 08:00:00,Chengdu,4,,0,5,87.09,1022,7,cv,1,0,0
2010-01-06 09:00:00,Chengdu,4,,0,5,87.09,1023,7,SW,1,0,0
2010-01-06 10:00:00,Chengdu,4,,0,5,87.09,1024,7,SW,2,0,0
2010-01-06 11:00:00,Chengdu,4,,0,4,75.84,1024,8,cv,1,0,0
2010-01-06 12:00:00,Chengdu,4,,0,5,81.34,1023,8,cv,2,0,0
2010-01-06 13:00:00,Chengdu,4,,0,4,75.84,1022,8,cv,3,0,0
2010-01-06 14:00:00,Chengdu,4,,0,4,75.84,1021,8,cv,4,0,0
2010-01-06 15:00:00,Chengdu,4,,0,4,75.84,1020,8,NE,2,0,0
2010-01-06 16:00:00,Chengdu,4,,0,4,75.84,1020,8,cv,1,0,0
2010-01-06 17:00:00,Chengdu,4,,0,5,81.34,1021,8,NW,2,0,0
2010-01-06 18:00:00,Chengdu,4,,0,5,81.34,1021,8,cv,1,0,0
2010-01-06 19:00:00,Chengdu,4,,0,5,87.09,1022,7,NW,2,0,0
2010-01-06 20:00:00,Chengdu,4,,0,5,87.09,1022,7,NW,4,0,0
2010-01-06 21:00:00,Chengdu,4,,0,5,87.09,1023,7,NW,6,0,0
2010-01-06 22:00:00,Chengdu,4,,0,5,87.09,1024,7,NW,8,0.1,0.1
2010-01-06 23:00:00,Chengdu,4,,0,5,87.09,1024,7,NW,10,0,0
2010-01-07 00:00:00,Chengdu,4,,0,5,87.09,1024,7,cv,1,0,0
2010-01-07 01:00:00,Chengdu,4,,0,5,87.09,1024,7,cv,2,0,0
2010-01-07 02:00:00,Chengdu,4,,0,5,87.09,1024,7,NE,2,0,0
2010-01-07 03:00:00,Chengdu,4,,0,5,87.09,1024,7,cv,1,0,0
2010-01-07 04:00:00,Chengdu,4,,0,5,87.09,1024,7,NW,1,0,0
2010-01-07 05:00:00,Chengdu,4,,0,5,87.09,1024,7,NW,2,0,0
2010-01-07 06:00:00,Chengdu,4,,0,5,87.09,1024,7,cv,1,0,0
2010-01-07 07:00:00,Chengdu,4,,0,5,87.09,1024,7,cv,2,0,0
2010-01-07 08:00:00,Chengdu,4,,0,5,87.09,1025.1,7,cv,2,0,0
2010-01-07 09:00:00,Chengdu,4,,0,5,87.09,1026.1,7,cv,2,0,0
2010-01-07 10:00:00,Chengdu,4,,0,6,93.35,1027.1,7,cv,2,0,0
2010-01-07 11:00:00,Chengdu,4,,0,6,87.19,1027.1,8,cv,3,0,0
2010-01-07 12:00:00,Chengdu,4,,0,6,87.19,1026.1,8,cv,4,0,0
2010-01-07 13:00:00,Chengdu,4,,0,5,76.01,1025.1,9,cv,5,0,0
2010-01-07 14:00:00,Chengdu,4,,0,6,76.18,1024,10,SW,2,0,0
2010-01-07 15:00:00,Chengdu,4,,0,5,71.07,1023,10,SW,4,0,0
2010-01-07 16:00:00,Chengdu,4,,0,5,71.07,1023,10,SW,6,0,0
2010-01-07 17:00:00,Chengdu,4,,0,5,71.07,1024,10,SW,8,0,0
2010-01-07 18:00:00,Chengdu,4,,0,5,76.01,1024,9,SW,10,0,0
2010-01-07 19:00:00,Chengdu,4,,0,5,87.09,1025.1,7,SW,12,0,0
2010-01-07 20:00:00,Chengdu,4,,0,5,87.09,1025.1,7,cv,0,0,0
2010-01-07 21:00:00,Chengdu,4,,0,5,87.09,1025.1,7,cv,1,0,0
2010-01-07 22:00:00,Chengdu,4,,0,4,86.99,1025.1,6,SW,1,0,0
2010-01-07 23:00:00,Chengdu,4,,0,4,93.24,1025.1,5,cv,0,0,0
2010-01-08 00:00:00,Chengdu,4,,0,3,86.89,1025.1,5,cv,0,0,0
2010-01-08 01:00:00,Chengdu,4,,0,3,93.19,1024,4,cv,0,0,0
2010-01-08 02:00:00,Chengdu,4,,0,3,93.19,1023,4,cv,1,0,0
2010-01-08 03:00:00,Chengdu,4,,0,4,93.24,1023,5,NW,1,0,0
2010-01-08 04:00:00,Chengdu,4,,0,4,93.24,1022,5,cv,0,0,0
2010-01-08 05:00:00,Chengdu,4,,0,4,86.99,1021,6,cv,0,0,0
2010-01-08 06:00:00,Chengdu,4,,0,4,86.99,1021,6,cv,1,0,0
2010-01-08 07:00:00,Chengdu,4,,0,4,93.24,1021,5,cv,1,0,0
2010-01-08 08:00:00,Chengdu,4,,0,4,93.24,1021,5,cv,2,0,0
2010-01-08 09:00:00,Chengdu,4,,0,5,93.29,1021,6,cv,2,0,0
2010-01-08 10:00:00,Chengdu,4,,0,5,93.29,1021,6,cv,3,0,0
2010-01-08 11:00:00,Chengdu,4,,0,5,87.09,1021,7,NE,2,0,0
2010-01-08 12:00:00,Chengdu,4,,0,5,87.09,1020,7,NE,4,0,0
2010-01-08 13:00:00,Chengdu,4,,0,6,93.35,1018,7,NE,7,0,0
2010-01-08 14:00:00,Chengdu,4,,0,5,87.09,1015.9,7,NW,2,0,0
2010-01-08 15:00:00,Chengdu,4,,0,5,81.34,1014.9,8,NW,4,0,0
2010-01-08 16:00:00,Chengdu,4,,0,5,81.34,1013.9,8,NW,6,0,0
2010-01-08 17:00:00,Chengdu,4,,0,4,75.84,1013.9,8,NE,3,0,0
2010-01-08 18:00:00,Chengdu,4,,0,4,75.84,1013.9,8,cv,1,0,0
2010-01-08 19:00:00,Chengdu,4,,0,4,75.84,1014.9,8,NW,1,0,0
2010-01-08 20:00:00,Chengdu,4,,0,5,81.34,1014.9,8,NW,3,0,0
2010-01-08 21:00:00,Chengdu,4,,0,4,75.84,1015.9,8,cv,1,0,0
2010-01-08 22:00:00,Chengdu,4,,0,5,87.09,1015.9,7,cv,2,0,0
2010-01-08 23:00:00,Chengdu,4,,0,5,87.09,1016.9,7,cv,2,0,0
2010-01-09 00:00:00,Chengdu,4,,0,5,87.09,1016.9,7,cv,2,0,0
2010-01-09 01:00:00,Chengdu,4,,0,5,87.09,1015.9,7,cv,2,0,0
2010-01-09 02:00:00,Chengdu,4,,0,5,87.09,1015.9,7,cv,2,0,0
2010-01-09 03:00:00,Chengdu,4,,0,5,87.09,1015.9,7,cv,2,0,0
2010-01-09 04:00:00,Chengdu,4,,0,5,87.09,1014.9,7,cv,2,0,0
2010-01-09 05:00:00,Chengdu,4,,0,5,87.09,1014.9,7,cv,3,0,0
2010-01-09 06:00:00,Chengdu,4,,0,5,87.09,1013.9,7,SW,2,0,0
2010-01-09 07:00:00,Chengdu,4,,0,5,87.09,1014.9,7,SW,3,0,0
2010-01-09 08:00:00,Chengdu,4,,0,5,93.29,1014.9,6,SW,5,0,0
2010-01-09 09:00:00,Chengdu,4,,0,5,87.09,1015.9,7,cv,2,0,0
2010-01-09 10:00:00,Chengdu,4,,0,5,81.34,1015.9,8,cv,3,0,0
2010-01-09 11:00:00,Chengdu,4,,0,4,70.88,1016.9,9,SW,2,0,0
2010-01-09 12:00:00,Chengdu,4,,0,4,66.27,1015.9,10,SW,4,0,0
2010-01-09 13:00:00,Chengdu,4,,0,4,58.03,1013.9,12,SE,3,0,0
2010-01-09 14:00:00,Chengdu,4,,0,3,57.77,1012.9,11,SE,5,0,0
2010-01-09 15:00:00,Chengdu,4,,0,2,47.17,1011.9,13,cv,1,0,0
2010-01-09 16:00:00,Chengdu,4,,0,2,50.36,1011.9,12,NE,2,0,0
2010-01-09 17:00:00,Chengdu,4,,0,2,53.81,1012.9,11,SE,3,0,0
2010-01-09 18:00:00,Chengdu,4,,0,1,50.08,1014.9,11,NE,2,0,0
2010-01-09 19:00:00,Chengdu,4,,0,2,53.81,1015.9,11,NE,4,0,0
2010-01-09 20:00:00,Chengdu,4,,0,2,53.81,1016.9,11,cv,1,0,0
2010-01-09 21:00:00,Chengdu,4,,0,2,57.51,1018,10,cv,2,0,0
2010-01-09 22:00:00,Chengdu,4,,0,4,70.88,1019,9,SW,1,0,0
2010-01-09 23:00:00,Chengdu,4,,0,4,70.88,1020,9,cv,0,0,0
2010-01-10 00:00:00,Chengdu,4,,0,5,81.34,1020,8,SW,1,0,0
2010-01-10 01:00:00,Chengdu,4,,0,5,81.34,1020,8,SW,2,0,0
2010-01-10 02:00:00,Chengdu,4,,0,5,81.34,1020,8,SW,3,0,0
2010-01-10 03:00:00,Chengdu,4,,0,5,81.34,1020,8,cv,0,0,0
2010-01-10 04:00:00,Chengdu,4,,0,5,81.34,1020,8,NE,1,0,0
2010-01-10 05:00:00,Chengdu,4,,0,6,87.19,1019,8,SE,2,0,0
2010-01-10 06:00:00,Chengdu,4,,0,6,87.19,1019,8,SE,3,0,0
2010-01-10 07:00:00,Chengdu,4,,0,5,87.09,1020,7,cv,0,0,0
2010-01-10 08:00:00,Chengdu,4,,0,6,87.19,1020,8,NE,2,0,0
2010-01-10 09:00:00,Chengdu,4,,0,6,87.19,1021,8,cv,1,0,0
2010-01-10 10:00:00,Chengdu,4,,0,6,87.19,1022,8,cv,1,0,0
2010-01-10 11:00:00,Chengdu,4,,0,6,81.48,1023,9,cv,1,0,0
2010-01-10 12:00:00,Chengdu,4,,0,6,71.27,1022,11,cv,2,0,0
2010-01-10 13:00:00,Chengdu,4,,0,5,66.49,1021,11,NE,2,0,0
2010-01-10 14:00:00,Chengdu,4,,0,3,54.08,1019,12,NE,5,0,0
2010-01-10 15:00:00,Chengdu,4,,0,3,57.77,1018,11,NE,8,0,0
2010-01-10 16:00:00,Chengdu,4,,0,3,57.77,1018,11,NE,11,0,0
2010-01-10 17:00:00,Chengdu,4,,0,2,57.51,1019,10,NE,14,0,0
2010-01-10 18:00:00,Chengdu,4,,0,3,61.76,1020,10,NE,19,0,0
2010-01-10 19:00:00,Chengdu,4,,0,3,66.05,1022,9,NE,22,0,0
2010-01-10 20:00:00,Chengdu,4,,0,2,57.51,1023,10,NE,26,0,0
2010-01-10 21:00:00,Chengdu,4,,0,3,66.05,1024,9,NW,3,0,0
2010-01-10 22:00:00,Chengdu,4,,0,4,75.84,1025.1,8,NW,5,0,0
2010-01-10 23:00:00,Chengdu,4,,0,5,81.34,1026.1,8,NW,7,0.1,0.1
2010-01-11 00:00:00,Chengdu,4,,0,4,75.84,1026.1,8,cv,0,0,0
2010-01-11 01:00:00,Chengdu,4,,0,4,75.84,1026.1,8,cv,1,0,0
2010-01-11 02:00:00,Chengdu,4,,0,1,57.25,1026.1,9,NW,2,0,0
2010-01-11 03:00:00,Chengdu,4,,0,-2,43.01,1026.1,10,NW,7,0,0
2010-01-11 04:00:00,Chengdu,4,,0,-3,39.93,1026.1,10,NE,4,0,0
2010-01-11 05:00:00,Chengdu,4,,0,-3,42.71,1026.1,9,NE,8,0,0
2010-01-11 06:00:00,Chengdu,4,,0,-2,46,1026.1,9,NE,12,0,0
2010-01-11 07:00:00,Chengdu,4,,0,-1,49.51,1026.1,9,NE,16,0,0
2010-01-11 08:00:00,Chengdu,4,,0,-3,42.71,1027.1,9,NE,19,0,0
2010-01-11 09:00:00,Chengdu,4,,0,-1,52.98,1027.1,8,cv,1,0,0
2010-01-11 10:00:00,Chengdu,4,,0,1,57.25,1028.1,9,NW,2,0,0
2010-01-11 11:00:00,Chengdu,4,,0,-4,37.05,1029.1,10,NW,5,0,0
2010-01-11 12:00:00,Chengdu,4,,0,-6,31.84,1028.1,10,NE,4,0,0
2010-01-11 13:00:00,Chengdu,4,,0,-6,29.79,1027.1,11,NE,8,0,0
2010-01-11 14:00:00,Chengdu,4,,0,-7,25.82,1025.1,12,NE,12,0,0
2010-01-11 15:00:00,Chengdu,4,,0,-7,27.58,1025.1,11,NE,15,0,0
2010-01-11 16:00:00,Chengdu,4,,0,-6,29.79,1024,11,NE,18,0,0
2010-01-11 17:00:00,Chengdu,4,,0,-6,29.79,1025.1,11,NE,22,0,0
2010-01-11 18:00:00,Chengdu,4,,0,-7,27.58,1027.1,11,NE,26,0,0
2010-01-11 19:00:00,Chengdu,4,,0,-6,31.84,1028.1,10,NE,29,0,0
2010-01-11 20:00:00,Chengdu,4,,0,-6,31.84,1029.1,10,NW,3,0,0
2010-01-11 21:00:00,Chengdu,4,,0,-5,34.36,1030.1,10,cv,1,0,0
2010-01-11 22:00:00,Chengdu,4,,0,-4,42.4,1031.2,8,cv,1,0,0
2010-01-11 23:00:00,Chengdu,4,,0,-2,49.22,1031.8,8,cv,1,0,0
2010-01-12 00:00:00,Chengdu,4,,0,-1,52.98,1031.8,8,NW,1,0,0
2010-01-12 01:00:00,Chengdu,4,,0,-1,56.72,1031.8,7,NW,2,0,0
2010-01-12 02:00:00,Chengdu,4,,0,-2,56.45,1031.8,6,NW,3,0,0
2010-01-12 03:00:00,Chengdu,4,,0,-1,80.49,1031.8,2,cv,1,0,0
2010-01-12 04:00:00,Chengdu,4,,0,-1,74.96,1031.2,3,cv,1,0,0
2010-01-12 05:00:00,Chengdu,4,,0,-2,74.78,1030.1,2,cv,1,0,0
2010-01-12 06:00:00,Chengdu,4,,0,-2,80.34,1030.1,1,SW,1,0,0
2010-01-12 07:00:00,Chengdu,4,,0,-1,86.47,1030.1,1,cv,0,0,0
2010-01-12 08:00:00,Chengdu,4,,0,-1,86.47,1030.1,1,SW,1,0,0
2010-01-12 09:00:00,Chengdu,4,,0,-1,80.49,1030.1,2,SW,3,0,0
2010-01-12 10:00:00,Chengdu,4,,0,1,75.32,1030.1,5,cv,1,0,0
2010-01-12 11:00:00,Chengdu,4,,0,-2,52.7,1030.1,7,cv,2,0,0
2010-01-12 12:00:00,Chengdu,4,,0,-2,43.01,1029.1,10,SE,2,0,0
2010-01-12 13:00:00,Chengdu,4,,0,-5,32.14,1027.1,11,SE,5,0,0
2010-01-12 14:00:00,Chengdu,4,,0,-4,34.66,1025.1,11,cv,2,0,0
2010-01-12 15:00:00,Chengdu,4,,0,-5,30.09,1023,12,SE,2,0,0
2010-01-12 16:00:00,Chengdu,4,,0,-6,27.88,1023,12,SE,4,0,0
2010-01-12 17:00:00,Chengdu,4,,0,-5,30.09,1023,12,cv,1,0,0
2010-01-12 18:00:00,Chengdu,4,,0,-4,37.05,1023,10,cv,2,0,0
2010-01-12 19:00:00,Chengdu,4,,0,-2,52.7,1024,7,cv,2,0,0
2010-01-12 20:00:00,Chengdu,4,,0,-1,49.51,1025.1,9,NE,2,0,0
2010-01-12 21:00:00,Chengdu,4,,0,-2,46,1026.1,9,NE,4,0,0
2010-01-12 22:00:00,Chengdu,4,,0,-2,46,1027.1,9,NE,6,0,0
2010-01-12 23:00:00,Chengdu,4,,0,-2,46,1028.1,9,cv,1,0,0
2010-01-13 00:00:00,Chengdu,4,,0,-1,49.51,1029.1,9,cv,1,0,0
2010-01-13 01:00:00,Chengdu,4,,0,-1,52.98,1029.1,8,cv,2,0,0
2010-01-13 02:00:00,Chengdu,4,,0,1,65.59,1029.1,7,cv,2,0,0
2010-01-13 03:00:00,Chengdu,4,,0,0,61.01,1028.1,7,cv,3,0,0
2010-01-13 04:00:00,Chengdu,4,,0,1,70.27,1028.1,6,SW,2,0,0
2010-01-13 05:00:00,Chengdu,4,,0,1,65.59,1028.1,7,SW,3,0,0
2010-01-13 06:00:00,Chengdu,4,,0,2,80.92,1028.1,5,SW,4,0,0
2010-01-13 07:00:00,Chengdu,4,,0,2,75.49,1028.1,6,SW,5,0,0
2010-01-13 08:00:00,Chengdu,4,,0,3,81.06,1028.1,6,cv,1,0,0
2010-01-13 09:00:00,Chengdu,4,,0,3,81.06,1029.1,6,cv,2,0,0
2010-01-13 10:00:00,Chengdu,4,,0,3,75.67,1029.1,7,cv,3,0,0
2010-01-13 11:00:00,Chengdu,4,,0,1,57.25,1029.1,9,cv,4,0,0
2010-01-13 12:00:00,Chengdu,4,,0,1,50.08,1028.1,11,cv,5,0,0
2010-01-13 13:00:00,Chengdu,4,,0,1,50.08,1027.1,11,cv,7,0,0
2010-01-13 14:00:00,Chengdu,4,,0,-1,40.54,1025.1,12,SE,2,0,0
2010-01-13 15:00:00,Chengdu,4,,0,-1,40.54,1025.1,12,cv,2,0,0
2010-01-13 16:00:00,Chengdu,4,,0,0,43.6,1024,12,SE,4,0,0
2010-01-13 17:00:00,Chengdu,4,,0,0,46.58,1025.1,11,SE,7,0,0
