datetime,city,season,pm25_city,pm_site_count,DEWP,HUMI,PRES,TEMP,wind_dir,wind_speed,precipitation,cum_precipitation
2013-03-02 04:00:00,Shenyang,1,11,2,-18,56.16,1034,-11,cv,1,0,0
2013-03-02 05:00:00,Shenyang,1,14.666667,2,-18,60.85,1034,-12,cv,1,0,0
2013-03-02 06:00:00,Shenyang,1,18.333333,2,-18,65.98,1034,-13,cv,1,0,0
2013-03-02 07:00:00,Shenyang,1,27,2,-16,78.1,1034,-13,cv,2,0,0
2013-03-02 08:00:00,Shenyang,1,39,2,-16,61.39,1034,-10,cv,3,0,0
2013-03-02 09:00:00,Shenyang,1,47.5,2,-15,57.02,1034,-8,cv,4,0,0
2013-03-02 10:00:00,Shenyang,1,65.5,2,-16,48.56,1034,-7,cv,5,0,0
2013-03-02 11:00:00,Shenyang,1,75,2,-16,48.56,1034,-7,SW,3,0,0
2013-03-02 12:00:00,Shenyang,1,71,2,-14,53.07,1034,-6,SW,6,0,0
2013-03-02 13:00:00,Shenyang,1,60,2,-14,49.17,1033,-5,SW,8,0,0
2013-03-02 14:00:00,Shenyang,1,52,2,-13,53.36,1032,-5,SW,10,0,0
2013-03-02 15:00:00,Shenyang,1,60,2,-12,53.65,1031,-4,SW,12,0,0
2013-03-02 16:00:00,Shenyang,1,59,2,-13,49.48,1030,-4,SW,14,0,0
2013-03-02 17:00:00,Shenyang,1,60,2,-13,53.36,1029,-5,SW,16,0,0
2013-03-02 18:00:00,Shenyang,1,68.5,2,-12,62.44,1029,-6,SW,18,0,0
2013-03-02 19:00:00,Shenyang,1,73,2,-12,62.44,1029,-6,SW,20,0,0
2013-03-02 20:00:00,Shenyang,1,72.5,2,-12,67.42,1029,-7,SW,22,0,0
2013-03-02 21:00:00,Shenyang,1,68,2,-12,62.44,1028,-6,SW,24,0,0
2013-03-02 22:00:00,Shenyang,1,65,2,-11,73.05,1028,-7,SW,26,0,0
2013-03-02 23:00:00,Shenyang,1,71.5,2,-11,73.05,1027,-7,SW,29,0,0
2013-03-03 00:00:00,Shenyang,1,86,2,-11,73.05,1026,-7,SW,32,0,0
2013-03-03 01:00:00,Shenyang,1,94.5,2,-11,73.05,1025,-7,SW,35,0,0
2013-03-03 02:00:00,Shenyang,1,101.5,2,-12,72.85,1025,-8,SE,3,0,0
2013-03-03 03:00:00,Shenyang,1,91,2,-12,72.85,1023,-8,SE,7,0,0
2013-03-03 04:00:00,Shenyang,1,80.5,2,-12,78.77,1022,-9,SE,11,0,0
2013-03-03 05:00:00,Shenyang,1,103.25,2,-12,78.77,1021,-9,SE,15,0,0
2013-03-03 06:00:00,Shenyang,1,126,2,-12,78.77,1021,-9,SE,20,0,0
2013-03-03 07:00:00,Shenyang,1,156,2,-13,67.19,1020,-8,SE,25,0,0
2013-03-03 08:00:00,Shenyang,1,174.5,2,-12,62.44,1020,-6,SE,30,0,0
2013-03-03 09:00:00,Shenyang,1,141,2,-12,49.78,1020,-3,SE,33,0,0
2013-03-03 10:00:00,Shenyang,1,96,2,-8,54.8,1019,0,SW,4,0,0
2013-03-03 11:00:00,Shenyang,1,97,2,-11,40.24,1018,1,SW,9,0,0
2013-03-03 12:00:00,Shenyang,1,108,2,-9,47.14,1017,1,SW,14,0,0
2013-03-03 13:00:00,Shenyang,1,131.5,2,-8,47.44,1017,2,SW,18,0,0
2013-03-03 14:00:00,Shenyang,1,150.5,2,-6,51.56,1016,3,SW,22,0,0
2013-03-03 15:00:00,Shenyang,1,154.5,2,-4,55.91,1016,4,SW,27,0,0
2013-03-03 16:00:00,Shenyang,1,159,2,-3,64.66,1016,3,SW,32,0,0
2013-03-03 17:00:00,Shenyang,1,170,2,-3,69.43,1016,2,SW,34,0,0
2013-03-03 18:00:00,Shenyang,1,164,1,-3,74.59,1017,1,SW,35,0,0
2013-03-03 19:00:00,Shenyang,1,170,1,-3,86.26,1017,-1,cv,1,0,0
2013-03-03 20:00:00,Shenyang,1,180,1,-3,86.26,1018,-1,cv,2,0,0
2013-03-03 21:00:00,Shenyang,1,206,1,-2,92.91,1018,-1,SW,3,0,0
2013-03-03 22:00:00,Shenyang,1,249,1,-2,92.91,1018,-1,SW,6,0,0
2013-03-03 23:00:00,Shenyang,1,215,1,-3,86.26,1018,-1,SW,9,0,0
2013-03-04 00:00:00,Shenyang,1,198,1,-4,86.15,1018,-2,SW,12,0,0
2013-03-04 01:00:00,Shenyang,1,246,1,-4,86.15,1018,-2,SW,15,0,0
2013-03-04 02:00:00,Shenyang,1,209.5,1,-3,86.26,1018,-1,SW,19,0,0
2013-03-04 03:00:00,Shenyang,1,173,1,-4,86.15,1018,-2,SW,22,0,0
2013-03-04 04:00:00,Shenyang,1,81,1,-4,92.79,1019,-3,SW,24,0,0
2013-03-04 05:00:00,Shenyang,1,90,1,-5,92.73,1019,-4,cv,0,0,0
2013-03-04 06:00:00,Shenyang,1,99,1,-6,85.93,1020,-4,NW,2,0,0
2013-03-04 07:00:00,Shenyang,1,75,1,-6,85.93,1021,-4,NE,3,0,0
2013-03-04 08:00:00,Shenyang,1,72,1,-7,68.56,1021,-2,NW,4,0,0
2013-03-04 09:00:00,Shenyang,1,56.5,2,-7,68.56,1022,-2,NE,4,0,0
2013-03-04 10:00:00,Shenyang,1,41.5,2,-7,63.69,1023,-1,NW,2,0,0
2013-03-04 11:00:00,Shenyang,1,40.25,2,-8,54.8,1023,0,NW,3,0,0
2013-03-04 12:00:00,Shenyang,1,39,2,-9,47.14,1023,1,SW,2,0,0
2013-03-04 13:00:00,Shenyang,1,32.5,2,-8,47.44,1022,2,SW,4,0,0
2013-03-04 14:00:00,Shenyang,1,24,2,-8,47.44,1022,2,SW,6,0,0
2013-03-04 15:00:00,Shenyang,1,36,2,-7,47.74,1022,3,SW,10,0,0
2013-03-04 16:00:00,Shenyang,1,30.5,2,-8,47.44,1022,2,SW,12,0,0
2013-03-04 17:00:00,Shenyang,1,36,2,-8,47.44,1022,2,SW,16,0,0
2013-03-04 18:00:00,Shenyang,1,45,2,-7,55.08,1022,1,SW,19,0,0
2013-03-04 19:00:00,Shenyang,1,47.5,2,-7,59.21,1022,0,SE,2,0,0
2013-03-04 20:00:00,Shenyang,1,44.5,2,-6,68.78,1022,-1,SW,3,0,0
2013-03-04 21:00:00,Shenyang,1,69,2,-6,68.78,1022,-1,SW,7,0,0
2013-03-04 22:00:00,Shenyang,1,92.5,2,-6,68.78,1022,-1,SW,11,0,0
2013-03-04 23:00:00,Shenyang,1,88,2,-6,68.78,1021,-1,SW,15,0,0
2013-03-05 00:00:00,Shenyang,1,70.5,2,-6,68.78,1021,-1,SW,19,0,0
2013-03-05 01:00:00,Shenyang,1,58,2,-8,54.8,1020,0,SW,23,0,0
2013-03-05 02:00:00,Shenyang,1,49.5,2,-9,47.14,1019,1,SW,28,0,0
2013-03-05 03:00:00,Shenyang,1,50.5,2,-9,47.14,1018,1,SW,34,0,0
2013-03-05 04:00:00,Shenyang,1,51,2,-9,47.14,1017,1,SW,40,0,0
2013-03-05 05:00:00,Shenyang,1,51.5,2,-9,47.14,1017,1,SW,48,0,0
2013-03-05 06:00:00,Shenyang,1,60,2,-8,47.44,1016,2,SW,55,0,0
2013-03-05 07:00:00,Shenyang,1,77,2,-7,47.74,1016,3,SW,62,0,0
2013-03-05 08:00:00,Shenyang,1,87,2,-7,44.49,1015,4,SW,71,0,0
2013-03-05 09:00:00,Shenyang,1,72,2,-6,44.8,1015,5,SW,80,0,0
2013-03-05 10:00:00,Shenyang,1,52.5,2,-6,39.01,1015,7,SW,90,0,0
2013-03-05 11:00:00,Shenyang,1,53.75,2,-6,36.44,1015,8,SW,103,0,0
2013-03-05 12:00:00,Shenyang,1,55,2,-5,34.36,1014,10,SW,115,0,0
2013-03-05 13:00:00,Shenyang,1,57.5,2,-6,31.84,1013,10,SW,128,0,0
2013-03-05 14:00:00,Shenyang,1,68.5,2,-6,34.05,1013,9,SW,139,0,0
2013-03-05 15:00:00,Shenyang,1,81,2,-4,39.63,1013,9,SW,147,0,0
2013-03-05 16:00:00,Shenyang,1,101.5,2,-6,36.44,1013,8,SW,152,0,0
2013-03-05 17:00:00,Shenyang,1,133,2,-5,42.1,1013,7,SW,159,0,0
2013-03-05 18:00:00,Shenyang,1,173,2,-6,39.01,1014,7,SW,166,0,0
2013-03-05 19:00:00,Shenyang,1,217.5,2,-4,52.13,1015,5,SW,168,0,0
2013-03-05 20:00:00,Shenyang,1,229.5,2,-5,51.84,1016,4,SW,172,0,0
2013-03-05 21:00:00,Shenyang,1,228,2,-4,55.91,1016,4,SW,175,0,0
2013-03-05 22:00:00,Shenyang,1,221,2,-5,59.74,1017,2,SW,177,0,0
2013-03-05 23:00:00,Shenyang,1,228.5,2,-5,64.18,1017,1,SE,2,0,0
2013-03-06 00:00:00,Shenyang,1,204,2,-4,64.42,1017,2,SE,4,0,0
2013-03-06 01:00:00,Shenyang,1,146,2,-4,60,1017,3,SE,6,0,0
2013-03-06 02:00:00,Shenyang,1,160.5,2,-3,64.66,1017,3,SE,8,0,0
2013-03-06 03:00:00,Shenyang,1,184.5,2,-4,64.42,1017,2,SE,10,0,0
2013-03-06 04:00:00,Shenyang,1,217.5,2,-4,60,1017,3,NE,3,0,0
2013-03-06 05:00:00,Shenyang,1,220.5,2,-2,86.37,1017,0,NE,5,0,0
2013-03-06 06:00:00,Shenyang,1,228.75,2,-3,69.43,1017,2,SE,2,0,0
2013-03-06 07:00:00,Shenyang,1,235.5,2,-3,69.43,1017,2,SE,5,0,0
2013-03-06 08:00:00,Shenyang,1,223.5,2,-2,69.64,1017,3,SE,8,0,0
2013-03-06 09:00:00,Shenyang,1,225.5,2,-2,60.51,1017,5,SE,10,0,0
2013-03-06 10:00:00,Shenyang,1,208.5,2,-2,56.45,1016,6,NE,2,0,0
2013-03-06 11:00:00,Shenyang,1,172.5,2,0,56.99,1015,8,SE,3,0,0
2013-03-06 12:00:00,Shenyang,1,142.5,2,0,53.26,1015,9,SW,4,0,0
2013-03-06 13:00:00,Shenyang,1,106.5,2,-1,49.51,1013,9,SW,9,0,0
2013-03-06 14:00:00,Shenyang,1,113.5,2,-1,52.98,1012,8,SW,13,0,0
2013-03-06 15:00:00,Shenyang,1,121.5,2,-1,56.72,1012,7,SW,16,0,0
2013-03-06 16:00:00,Shenyang,1,126,2,0,61.01,1011,7,SW,19,0,0
2013-03-06 17:00:00,Shenyang,1,117.5,2,0,65.36,1011,6,SW,21,0,0
2013-03-06 18:00:00,Shenyang,1,128.5,2,0,70.06,1011,5,SW,23,0,0
2013-03-06 19:00:00,Shenyang,1,152,2,0,70.06,1010,5,SW,27,0,0
2013-03-06 20:00:00,Shenyang,1,150.5,2,1,80.78,1010,4,SW,31,0,0
2013-03-06 21:00:00,Shenyang,1,129,2,1,86.68,1010,3,SW,35,0,0
2013-03-06 22:00:00,Shenyang,1,117.5,2,1,86.68,1010,3,SW,38,0,0
2013-03-06 23:00:00,Shenyang,1,113,2,0,86.58,1010,2,SW,41,0,0
2013-03-07 00:00:00,Shenyang,1,124,2,0,86.58,1010,2,SW,44,0,0
2013-03-07 01:00:00,Shenyang,1,176.5,2,0,93.02,1010,1,SW,47,0,0
2013-03-07 02:00:00,Shenyang,1,206.5,2,-1,92.96,1010,0,SW,49,0,0
2013-03-07 03:00:00,Shenyang,1,188,2,-1,92.96,1010,0,SW,52,0,0
2013-03-07 04:00:00,Shenyang,1,190,2,-1,92.96,1010,0,SW,55,0,0
2013-03-07 05:00:00,Shenyang,1,208,2,-1,92.96,1011,0,SW,58,0,0
2013-03-07 06:00:00,Shenyang,1,227,2,-1,92.96,1012,0,SW,60,0,0
2013-03-07 07:00:00,Shenyang,1,260.5,2,0,100,1012,0,SW,62,0,0
2013-03-07 08:00:00,Shenyang,1,282.5,2,-1,92.96,1013,0,SW,64,0,0
2013-03-07 09:00:00,Shenyang,1,291,2,-1,92.96,1014,0,SW,66,0,0
2013-03-07 10:00:00,Shenyang,1,276.5,2,0,100,1013,0,cv,1,0,0
2013-03-07 11:00:00,Shenyang,1,279.5,2,0,93.02,1013,1,SW,1,0,0
2013-03-07 12:00:00,Shenyang,1,257,2,1,93.08,1012,2,SE,1,0,0
2013-03-07 13:00:00,Shenyang,1,231,2,3,93.19,1011,4,NE,2,0,0
2013-03-07 14:00:00,Shenyang,1,245.5,2,2,86.79,1010,4,NE,5,0,0
2013-03-07 15:00:00,Shenyang,1,235,2,2,80.92,1009,5,NE,9,0,0
2013-03-07 16:00:00,Shenyang,1,293,2,2,75.49,1007,6,NE,12,0,0
2013-03-07 17:00:00,Shenyang,1,335.5,2,2,80.92,1006,5,NE,16,0,0
2013-03-07 18:00:00,Shenyang,1,312.25,2,1,80.78,1005,4,NE,19,0,0
2013-03-07 19:00:00,Shenyang,1,289,2,1,86.68,1005,3,NE,22,0,0
2013-03-07 20:00:00,Shenyang,1,271.5,2,1,86.68,1004,3,SE,2,0,0
2013-03-07 21:00:00,Shenyang,1,267,2,1,80.78,1003,4,SE,4,0,0
2013-03-07 22:00:00,Shenyang,1,180.5,2,0,86.58,1002,2,NW,1,0,0
2013-03-07 23:00:00,Shenyang,1,93,2,1,86.68,1001,3,SE,2,0,0
2013-03-08 00:00:00,Shenyang,1,228,2,0,75.14,1000,4,SW,2,0,0
2013-03-08 01:00:00,Shenyang,1,443.5,2,1,86.68,1002,3,NW,4,0,0
2013-03-08 02:00:00,Shenyang,1,447,2,1,86.68,1002,3,SW,3,0,0
2013-03-08 03:00:00,Shenyang,1,361,2,0,86.58,1003,2,SW,6,0,0
2013-03-08 04:00:00,Shenyang,1,94.5,2,0,93.02,1003,1,SW,8,0,0
2013-03-08 05:00:00,Shenyang,1,30,2,-2,80.34,1005,1,NW,7,0,0
2013-03-08 06:00:00,Shenyang,1,23,2,-2,86.37,1007,0,NW,13,0,0
2013-03-08 07:00:00,Shenyang,1,26,2,-2,86.37,1008,0,NW,19,0,0
2013-03-08 08:00:00,Shenyang,1,22,2,-2,80.34,1009,1,NE,6,0,0
2013-03-08 09:00:00,Shenyang,1,33,2,-2,80.34,1011,1,NW,6,0,0
2013-03-08 10:00:00,Shenyang,1,29,2,-3,74.59,1011,1,NW,12,0,0
2013-03-08 11:00:00,Shenyang,1,22,2,-4,74.41,1012,0,NW,19,0,0
2013-03-08 12:00:00,Shenyang,1,18,2,-4,69.21,1011,1,NW,24,0,0
2013-03-08 13:00:00,Shenyang,1,16,2,-5,59.74,1011,2,NW,29,0,0
2013-03-08 14:00:00,Shenyang,1,17,2,-6,55.36,1011,2,NW,34,0,0
2013-03-08 15:00:00,Shenyang,1,19,2,-6,51.56,1011,3,NE,4,0,0
2013-03-08 16:00:00,Shenyang,1,20,2,-7,51.27,1010,2,NE,8,0,0
2013-03-08 17:00:00,Shenyang,1,37,2,-8,50.97,1010,1,NE,12,0,0
2013-03-08 18:00:00,Shenyang,1,48,2,-8,50.97,1009,1,NW,4,0,0
2013-03-08 19:00:00,Shenyang,1,44,2,-8,54.8,1009,0,NE,4,0,0
2013-03-08 20:00:00,Shenyang,1,39,2,-7,59.21,1009,0,NE,9,0,0
2013-03-08 21:00:00,Shenyang,1,37.5,2,-7,55.08,1009,1,NE,14,0,0
2013-03-08 22:00:00,Shenyang,1,36.5,2,-7,59.21,1008,0,NE,19,0,0
2013-03-08 23:00:00,Shenyang,1,51.5,2,-7,55.08,1007,1,NE,23,0,0
2013-03-09 00:00:00,Shenyang,1,63,2,-6,63.94,1006,0,NE,27,0,0
2013-03-09 01:00:00,Shenyang,1,58.5,2,-5,69,1004,0,NE,28,0,0
2013-03-09 02:00:00,Shenyang,1,61,2,-4,74.41,1003,0,NE,30,0,0
2013-03-09 03:00:00,Shenyang,1,73,2,-3,80.19,1000,0,NE,32,0,0
2013-03-09 04:00:00,Shenyang,1,98,2,-3,74.59,997,1,SE,1,0,0
2013-03-09 05:00:00,Shenyang,1,121.5,2,-3,74.59,996,1,cv,0,0,0
2013-03-09 06:00:00,Shenyang,1,136.5,2,-2,86.37,995,0,SW,1,0,0
2013-03-09 07:00:00,Shenyang,1,157,2,-2,64.9,995,4,SW,3,0,0
2013-03-09 08:00:00,Shenyang,1,180,2,-1,69.85,995,4,NW,2,0,0
2013-03-09 09:00:00,Shenyang,1,209.5,2,0,65.36,995,6,NW,4,0,0
2013-03-09 10:00:00,Shenyang,1,164,2,1,65.59,997,7,NW,8,0,0
2013-03-09 11:00:00,Shenyang,1,131.5,2,-2,60.51,1000,5,NW,16,0,0
2013-03-09 12:00:00,Shenyang,1,57.5,2,-3,60.25,1003,4,NW,23,0,0
2013-03-09 13:00:00,Shenyang,1,23.5,2,-7,47.74,1006,3,NW,37,0,0
2013-03-09 14:00:00,Shenyang,1,15.5,2,-8,45.81,1008.5,2.5,NW,22.5,0,0
2013-03-09 15:00:00,Shenyang,1,17.5,2,-9,43.88,1011,2,NW,8,0,0
2013-03-09 16:00:00,Shenyang,1,19,2,-10,46.84,1013,0,NW,17,0,0
2013-03-09 17:00:00,Shenyang,1,22.5,2,-10,46.84,1015,0,NW,24,0,0
2013-03-09 18:00:00,Shenyang,1,24,2,-11,50.08,1017,-2,NW,34,0,0
2013-03-09 19:00:00,Shenyang,1,18,2,-11,53.94,1020,-3,NW,43,0,0
2013-03-09 20:00:00,Shenyang,1,14,2,-12,53.65,1021,-4,NW,51,0,0
2013-03-09 21:00:00,Shenyang,1,12.5,2,-17,38.32,1023,-5,NW,58,0,0
2013-03-09 22:00:00,Shenyang,1,9.5,2,-16,41.67,1023,-5,NW,63,0,0
2013-03-09 23:00:00,Shenyang,1,8,2,-18,37.99,1024,-6,NW,72,0,0
2013-03-10 00:00:00,Shenyang,1,9,2,-19,34.88,1025,-6,NW,80,0,0
2013-03-10 01:00:00,Shenyang,1,6.5,2,-18,41.03,1025,-7,NW,86,0,0
2013-03-10 02:00:00,Shenyang,1,5.5,2,-19,37.67,1025,-7,NW,91,0,0
2013-03-10 03:00:00,Shenyang,1,5.5,2,-18,44.33,1025,-8,NW,95,0,0
2013-03-10 04:00:00,Shenyang,1,5.5,2,-19,40.7,1025,-8,NW,102,0,0
2013-03-10 05:00:00,Shenyang,1,9,2,-19,40.7,1026,-8,NW,107,0,0
2013-03-10 06:00:00,Shenyang,1,14.5,2,-19,40.7,1027,-8,NE,5,0,0
2013-03-10 07:00:00,Shenyang,1,24,2,-18,44.33,1027,-8,NE,8,0,0
2013-03-10 08:00:00,Shenyang,1,20.5,2,-18,41.03,1028,-7,NW,4,0,0
2013-03-10 09:00:00,Shenyang,1,21,2,-19,34.88,1029,-6,NE,3,0,0
2013-03-10 10:00:00,Shenyang,1,28,2,-18,32.65,1029,-4,NE,5,0,0
2013-03-10 11:00:00,Shenyang,1,33.5,2,-18,30.29,1028,-3,cv,2,0,0
2013-03-10 12:00:00,Shenyang,1,36.5,2,-17,30.61,1028,-2,NE,3,0,0
2013-03-10 13:00:00,Shenyang,1,36.5,2,-16,30.93,1027,-1,cv,1,0,0
2013-03-10 14:00:00,Shenyang,1,38,2,-15,31.25,1026,0,SW,2,0,0
2013-03-10 15:00:00,Shenyang,1,45,2,-16,28.75,1026,0,SW,5,0,0
2013-03-10 16:00:00,Shenyang,1,51,2,-15,31.25,1026,0,SW,8,0,0
2013-03-10 17:00:00,Shenyang,1,55.5,2,-13,39.6,1025,-1,SW,12,0,0
2013-03-10 18:00:00,Shenyang,1,59.5,2,-12,42.94,1026,-1,SW,14,0,0
2013-03-10 19:00:00,Shenyang,1,69.5,2,-11,50.08,1025,-2,SE,2,0,0
2013-03-10 20:00:00,Shenyang,1,78.5,2,-11,50.08,1026,-2,SE,4,0,0
2013-03-10 21:00:00,Shenyang,1,95.25,2,-9,63.2,1027,-3,SW,2,0,0
2013-03-10 22:00:00,Shenyang,1,95,2,-8,68.33,1027,-3,SW,5,0,0
2013-03-10 23:00:00,Shenyang,1,58.5,2,-9,63.2,1027,-3,SW,8,0,0
2013-03-11 00:00:00,Shenyang,1,59.5,2,-8,73.65,1026,-4,SW,10,0,0
2013-03-11 01:00:00,Shenyang,1,84.5,2,-9,68.11,1025,-4,SE,2,0,0
2013-03-11 02:00:00,Shenyang,1,78,2,-9,68.11,1025,-4,SE,4,0,0
2013-03-11 03:00:00,Shenyang,1,70.5,2,-9,68.11,1024,-4,SE,6,0,0
2013-03-11 04:00:00,Shenyang,1,70,2,-9,68.11,1023,-4,SE,8,0,0
2013-03-11 05:00:00,Shenyang,1,77,2,-9,63.2,1022,-3,SE,11,0,0
2013-03-11 06:00:00,Shenyang,1,81,2,-10,58.41,1022,-3,SE,13,0,0
2013-03-11 07:00:00,Shenyang,1,87,2,-8,63.45,1022,-2,SE,15,0,0
2013-03-11 08:00:00,Shenyang,1,81.5,2,-9,43.88,1022,2,SW,4,0,0
2013-03-11 09:00:00,Shenyang,1,75.5,2,-10,35.19,1021,4,SW,10,0,0
2013-03-11 10:00:00,Shenyang,1,66,2,-8,35.82,1021,6,SW,17,0,0
2013-03-11 11:00:00,Shenyang,1,53,2,-9,30.92,1020,7,SW,27,0,0
2013-03-11 12:00:00,Shenyang,1,64,2,-9,28.88,1019,8,SW,38,0,0
2013-03-11 13:00:00,Shenyang,1,67,2,-9,26.99,1018,9,SW,48,0,0
2013-03-11 14:00:00,Shenyang,1,62.5,2,-9,26.99,1017,9,SW,57,0,0
2013-03-11 15:00:00,Shenyang,1,75,2,-7,31.53,1016,9,SW,66,0,0
2013-03-11 16:00:00,Shenyang,1,67,2,-6,34.05,1015,9,SW,74,0,0
2013-03-11 17:00:00,Shenyang,1,66,2,-6,39.01,1015,7,SW,80,0,0
2013-03-11 18:00:00,Shenyang,1,77,2,-6,44.8,1015,5,SW,85,0,0
2013-03-11 19:00:00,Shenyang,1,96.5,2,-5,55.63,1015,3,SW,89,0,0
2013-03-11 20:00:00,Shenyang,1,88,2,-5,55.63,1015,3,SW,93,0,0
2013-03-11 21:00:00,Shenyang,1,76.5,2,-6,51.56,1016,3,SW,97,0,0
2013-03-11 22:00:00,Shenyang,1,48,2,-7,47.74,1016,3,SW,101,0,0
2013-03-11 23:00:00,Shenyang,1,44.5,2,-8,44.19,1016,3,SW,105,0,0
2013-03-12 00:00:00,Shenyang,1,43,2,-9,38.08,1015,4,SW,109,0,0
2013-03-12 01:00:00,Shenyang,1,39,2,-8,47.44,1015,2,SE,3,0,0
2013-03-12 02:00:00,Shenyang,1,37,2,-9,40.86,1014,3,SE,7,0,0
2013-03-12 03:00:00,Shenyang,1,39,2,-8,44.19,1013,3,SE,10,0,0
2013-03-12 04:00:00,Shenyang,1,39.5,2,-7,47.74,1012,3,SW,3,0,0
2013-03-12 05:00:00,Shenyang,1,43.5,2,-7,47.74,1012,3,SE,3,0,0
2013-03-12 06:00:00,Shenyang,1,51.5,2,-6,51.56,1012,3,SE,5,0,0
2013-03-12 07:00:00,Shenyang,1,61.5,2,-6,51.56,1012,3,SE,7,0,0
2013-03-12 08:00:00,Shenyang,1,74.5,2,-5,55.63,1013,3,SE,9,0,0
2013-03-12 09:00:00,Shenyang,1,94.125,2,-3,64.66,1014,3,SW,4,0.2,0.2
2013-03-12 10:00:00,Shenyang,1,103.75,2,-1,86.47,1015,1,SW,9,1.5,1.7
2013-03-12 11:00:00,Shenyang,1,104.875,2,-1,92.96,1014,0,SE,2,2.1,3.8
2013-03-12 12:00:00,Shenyang,1,101,2,0,100,1013,0,SE,4,2.5,6.3
2013-03-12 13:00:00,Shenyang,1,114,2,0,100,1013,0,SW,1,2.1,8.4
2013-03-12 14:00:00,Shenyang,1,155.5,2,0,93.02,1013,1,NW,1,1.2,9.6
2013-03-12 15:00:00,Shenyang,1,124.5,2,0,100,1013,0,NW,3,1,10.6
2013-03-12 16:00:00,Shenyang,1,101.5,2,0,100,1013,0,NW,5,0.3,10.9
2013-03-12 17:00:00,Shenyang,1,38.5,2,0,100,1014,0,NW,10,0.1,11
2013-03-12 18:00:00,Shenyang,1,43.5,2,-2,92.91,1016,-1,NE,10,0.2,11.2
2013-03-12 19:00:00,Shenyang,1,37.5,2,-3,92.85,1017,-2,NW,8,0,0
2013-03-12 20:00:00,Shenyang,1,42.5,2,-3.5,89.5,1017.5,-2,NW,6,0,0
2013-03-12 21:00:00,Shenyang,1,43.5,2,-4,86.15,1018,-2,NE,4,0,0
2013-03-12 22:00:00,Shenyang,1,24,2,-5,79.89,1019,-2,NW,4,0,0
2013-03-12 23:00:00,Shenyang,1,17,2,-13,45.91,1020,-3,NW,12,0,0
2013-03-13 00:00:00,Shenyang,1,11.5,2,-15,41.99,1020,-4,NW,20,0,0
2013-03-13 01:00:00,Shenyang,1,9.5,2,-16,41.67,1021,-5,NW,26,0,0
2013-03-13 02:00:00,Shenyang,1,12,2,-16,44.97,1022,-6,NW,32,0,0
2013-03-13 03:00:00,Shenyang,1,13,2,-17,44.65,1022,-7,NW,37,0,0
2013-03-13 04:00:00,Shenyang,1,12,2,-17,44.65,1023,-7,NW,43,0,0
