datetime,city,season,pm25_city,pm_site_count,DEWP,HUMI,PRES,TEMP,wind_dir,wind_speed,precipitation,cum_precipitation
2013-03-03 12:00:00,Shanghai,1,73.666667,3,-5,39.32,1027,8,SW,7,0,0
2013-03-03 13:00:00,Shanghai,1,80.333333,3,-6,34.05,1027,9,NW,3,0,0
2013-03-03 14:00:00,Shanghai,1,84.666667,3,-2,43.01,1026,10,SW,5,0,0
2013-03-03 15:00:00,Shanghai,1,92,3,-1,46.29,1025,10,NW,4,0,0
2013-03-03 16:00:00,Shanghai,1,96.666667,3,-1,46.29,1025,10,NW,8,0,0
2013-03-03 17:00:00,Shanghai,1,95.666667,3,-2,46,1025,9,NW,12,0,0
2013-03-03 18:00:00,Shanghai,1,93,3,-3,45.7,1025,8,SW,3,0,0
2013-03-03 19:00:00,Shanghai,1,85,3,-3,48.93,1025,7,SW,5,0,0
2013-03-03 20:00:00,Shanghai,1,83,3,-2,56.45,1025,6,SW,7,0,0
2013-03-03 21:00:00,Shanghai,1,87.333333,3,-2,52.7,1025,7,SE,1,0,0
2013-03-03 22:00:00,Shanghai,1,88,3,-2,56.45,1025,6,SW,1,0,0
2013-03-03 23:00:00,Shanghai,1,92,3,-2,60.51,1025,5,SW,2,0,0
2013-03-04 00:00:00,Shanghai,1,97.333333,3,-2,64.9,1025,4,SW,3,0,0
2013-03-04 01:00:00,Shanghai,1,104.333333,3,-1,65.13,1025,5,SE,1,0,0
2013-03-04 02:00:00,Shanghai,1,115.333333,3,-1,69.85,1024,4,SW,1,0,0
2013-03-04 03:00:00,Shanghai,1,130.333333,3,0,80.63,1024,3,cv,0,0,0
2013-03-04 04:00:00,Shanghai,1,144,3,0,80.63,1023,3,cv,1,0,0
2013-03-04 05:00:00,Shanghai,1,162.833333,3,-1,69.85,1024,4,SW,1,0,0
2013-03-04 06:00:00,Shanghai,1,175,3,-1,74.96,1024,3,SE,1,0,0
2013-03-04 07:00:00,Shanghai,1,164.666667,3,0,75.14,1024,4,SW,2,0,0
2013-03-04 08:00:00,Shanghai,1,144.333333,3,2,70.47,1025,7,SW,4,0,0
2013-03-04 09:00:00,Shanghai,1,130.333333,3,1,53.53,1025,10,SW,7,0,0
2013-03-04 10:00:00,Shanghai,1,106.333333,3,1,43.9,1025,13,NW,3,0,0
2013-03-04 11:00:00,Shanghai,1,101.5,3,-1,33.35,1025,15,NW,8,0,0
2013-03-04 12:00:00,Shanghai,1,93.666667,3,-1,29.35,1024,17,NW,12,0,0
2013-03-04 13:00:00,Shanghai,1,96.666667,3,0,31.58,1024,17,SW,5,0,0
2013-03-04 14:00:00,Shanghai,1,91.666667,3,-1,27.56,1023,18,NW,6,0,0
2013-03-04 15:00:00,Shanghai,1,79,3,-1,27.56,1023,18,NW,12,0,0
2013-03-04 16:00:00,Shanghai,1,78,3,-2,25.61,1023,18,NW,18,0,0
2013-03-04 17:00:00,Shanghai,1,80.333333,3,-1,27.56,1023,18,NW,22,0,0
2013-03-04 18:00:00,Shanghai,1,91,3,-1,31.28,1024,16,NW,25,0,0
2013-03-04 19:00:00,Shanghai,1,126.333333,3,1,38.56,1024,15,NE,3,0,0
2013-03-04 20:00:00,Shanghai,1,147,3,4,50.92,1025,14,NE,9,0,0
2013-03-04 21:00:00,Shanghai,1,144.333333,3,3,54.08,1026,12,NE,12,0,0
2013-03-04 22:00:00,Shanghai,1,140.666667,3,0,43.6,1026,12,NE,16,0,0
2013-03-04 23:00:00,Shanghai,1,143.333333,3,0,46.58,1026,11,NE,21,0,0
2013-03-05 00:00:00,Shanghai,1,152.666667,3,0,49.8,1026,10,NE,25,0,0
2013-03-05 01:00:00,Shanghai,1,159,3,1,65.59,1026,7,NE,28,0,0
2013-03-05 02:00:00,Shanghai,1,166.333333,3,1,61.26,1026,8,NE,30,0,0
2013-03-05 03:00:00,Shanghai,1,164.333333,3,2,75.49,1026,6,NE,32,0,0
2013-03-05 04:00:00,Shanghai,1,158.333333,3,2,75.49,1026,6,cv,0,0,0
2013-03-05 05:00:00,Shanghai,1,151.666667,3,2,75.49,1026,6,NE,1,0,0
2013-03-05 06:00:00,Shanghai,1,153.666667,3,2,70.47,1026,7,NE,2,0,0
2013-03-05 07:00:00,Shanghai,1,151.333333,3,2,75.49,1027,6,NE,3,0,0
2013-03-05 08:00:00,Shanghai,1,156,3,5,76.01,1027,9,SE,3,0,0
2013-03-05 09:00:00,Shanghai,1,159.333333,3,5,66.49,1028,11,SE,6,0,0
2013-03-05 10:00:00,Shanghai,1,158,3,5,58.29,1027,13,SE,9,0,0
2013-03-05 11:00:00,Shanghai,1,157.666667,3,4,50.92,1027,14,SE,12,0,0
2013-03-05 12:00:00,Shanghai,1,159,3,6,48.31,1026,17,SE,16,0,0
2013-03-05 13:00:00,Shanghai,1,168,3,4,39.46,1024,18,SW,4,0,0
2013-03-05 14:00:00,Shanghai,1,153.666667,3,2,32.17,1024,19,SW,8,0,0
2013-03-05 15:00:00,Shanghai,1,130.666667,3,2,32.17,1023,19,SW,12,0,0
2013-03-05 16:00:00,Shanghai,1,128.333333,3,0,27.85,1023,19,SW,16,0,0
2013-03-05 17:00:00,Shanghai,1,123.666667,3,0,29.65,1022,18,SE,3,0,0
2013-03-05 18:00:00,Shanghai,1,129.666667,3,2,38.86,1022,16,SE,6,0,0
2013-03-05 19:00:00,Shanghai,1,139,3,3,44.49,1023,15,SE,9,0,0
2013-03-05 20:00:00,Shanghai,1,151,3,4,50.92,1023,14,SE,12,0,0
2013-03-05 21:00:00,Shanghai,1,136.666667,3,4,54.35,1023,13,SE,15,0,0
2013-03-05 22:00:00,Shanghai,1,122.666667,3,4,58.03,1023,12,SE,17,0,0
2013-03-05 23:00:00,Shanghai,1,108.333333,3,4,62,1023,11,SE,19,0,0
2013-03-06 00:00:00,Shanghai,1,99.333333,3,4,62,1022,11,SE,21,0,0
2013-03-06 01:00:00,Shanghai,1,94.333333,3,3,57.77,1022,11,SE,24,0,0
2013-03-06 02:00:00,Shanghai,1,89,3,3,61.76,1022,10,SE,26,0,0
2013-03-06 03:00:00,Shanghai,1,86.666667,3,3,66.05,1021,9,SE,29,0,0
2013-03-06 04:00:00,Shanghai,1,81,3,3,66.05,1021,9,SE,31,0,0
2013-03-06 05:00:00,Shanghai,1,81.333333,3,3,70.67,1021,8,SE,34,0,0
2013-03-06 06:00:00,Shanghai,1,82.666667,3,3,70.67,1021,8,SE,37,0,0
2013-03-06 07:00:00,Shanghai,1,90,3,4,70.88,1022,9,SE,39,0,0
2013-03-06 08:00:00,Shanghai,1,100.666667,3,4,54.35,1022,13,SE,42,0,0
2013-03-06 09:00:00,Shanghai,1,108.333333,3,2,38.86,1022,16,SW,4,0,0
2013-03-06 10:00:00,Shanghai,1,112,3,2,32.17,1022,19,SW,9,0,0
2013-03-06 11:00:00,Shanghai,1,105.333333,3,2,30.23,1021,20,SW,15,0,0
2013-03-06 12:00:00,Shanghai,1,92.666667,3,0,23.15,1020,22,SW,21,0,0
2013-03-06 13:00:00,Shanghai,1,88.333333,3,0,21.79,1019,23,SW,27,0,0
2013-03-06 14:00:00,Shanghai,1,79.333333,3,-1,20.26,1018,23,SW,34,0,0
2013-03-06 15:00:00,Shanghai,1,72.666667,3,0,21.79,1017,23,SW,40,0,0
2013-03-06 16:00:00,Shanghai,1,81.333333,3,-1,20.26,1016,23,SW,46,0,0
2013-03-06 17:00:00,Shanghai,1,83,3,1,26.46,1016,21,SE,5,0,0
2013-03-06 18:00:00,Shanghai,1,78.333333,3,3,36.77,1016,18,SE,9,0,0
2013-03-06 19:00:00,Shanghai,1,70,3,5,45.07,1017,17,SE,13,0,0
2013-03-06 20:00:00,Shanghai,1,67.666667,3,7,58.79,1017,15,SE,18,0,0
2013-03-06 21:00:00,Shanghai,1,69,3,8,67.15,1018,14,SE,23,0,0
2013-03-06 22:00:00,Shanghai,1,63.333333,3,9,71.85,1018,14,SE,27,0,0
2013-03-06 23:00:00,Shanghai,1,66.666667,3,9,71.85,1017,14,SE,30,0,0
2013-03-07 00:00:00,Shanghai,1,72,3,8,71.66,1017,13,SE,33,0,0
2013-03-07 01:00:00,Shanghai,1,74.666667,3,8,71.66,1016,13,SE,36,0,0
2013-03-07 02:00:00,Shanghai,1,75.333333,3,8,71.66,1016,13,SW,3,0,0
2013-03-07 03:00:00,Shanghai,1,70.666667,3,8,76.52,1016,12,SW,6,0,0
2013-03-07 04:00:00,Shanghai,1,74.666667,3,8,81.75,1015,11,SW,9,0,0
2013-03-07 05:00:00,Shanghai,1,84.666667,3,8,76.52,1015,12,SW,11,0,0
2013-03-07 06:00:00,Shanghai,1,101.333333,3,6,66.71,1016,12,SW,13,0,0
2013-03-07 07:00:00,Shanghai,1,115.666667,3,6,62.48,1016,13,SW,15,0,0
2013-03-07 08:00:00,Shanghai,1,128,3,6,58.54,1017,14,SW,19,0,0
2013-03-07 09:00:00,Shanghai,1,124,3,5,45.07,1017,17,NW,5,0,0
2013-03-07 10:00:00,Shanghai,1,123.333333,3,5,37.36,1017,20,NW,11,0,0
2013-03-07 11:00:00,Shanghai,1,150.333333,3,4,32.75,1017,21,NW,18,0,0
2013-03-07 12:00:00,Shanghai,1,172.333333,3,5,33.05,1016,22,NW,25,0,0
2013-03-07 13:00:00,Shanghai,1,181,3,6,33.34,1015,23,NW,31,0,0
2013-03-07 14:00:00,Shanghai,1,192.666667,3,6,33.34,1015,23,NW,37,0,0
2013-03-07 15:00:00,Shanghai,1,180.333333,3,7,33.63,1015,24,NW,42,0,0
2013-03-07 16:00:00,Shanghai,1,215.333333,3,5,31.1,1014,23,NW,46,0,0
2013-03-07 17:00:00,Shanghai,1,232.666667,3,3,28.71,1015,22,NW,50,0,0
2013-03-07 18:00:00,Shanghai,1,230.166667,3,7,40.34,1015,21,NE,2,0,0
2013-03-07 19:00:00,Shanghai,1,219,3,7,42.9,1015,20,SE,3,0,0
2013-03-07 20:00:00,Shanghai,1,231.666667,3,7,45.65,1015,19,SE,8,0,0
2013-03-07 21:00:00,Shanghai,1,217.666667,3,7,55.15,1015,16,SE,10,0,0
2013-03-07 22:00:00,Shanghai,1,226,3,7,58.79,1015,15,SE,13,0,0
2013-03-07 23:00:00,Shanghai,1,241.666667,3,5,54.62,1015,14,SE,16,0,0
2013-03-08 00:00:00,Shanghai,1,238.666667,3,5,54.62,1013,14,SE,20,0,0
2013-03-08 01:00:00,Shanghai,1,243.666667,3,6,62.48,1013,13,SE,22,0,0
2013-03-08 02:00:00,Shanghai,1,226.666667,3,6,66.71,1012,12,SE,24,0,0
2013-03-08 03:00:00,Shanghai,1,208.666667,3,6,66.71,1012,12,SE,25,0,0
2013-03-08 04:00:00,Shanghai,1,202.333333,3,7,76.35,1012,11,SE,27,0,0
2013-03-08 05:00:00,Shanghai,1,197,3,7,76.35,1011,11,SE,29,0,0
2013-03-08 06:00:00,Shanghai,1,192,3,7,71.47,1012,12,SE,31,0,0
2013-03-08 07:00:00,Shanghai,1,183,3,7,76.35,1012,11,SE,33,0,0
2013-03-08 08:00:00,Shanghai,1,163,3,8,59.04,1013,16,SW,3,0,0
2013-03-08 09:00:00,Shanghai,1,156,3,6,40.04,1013,20,SW,7,0,0
2013-03-08 10:00:00,Shanghai,1,146.333333,3,5,33.05,1013,22,SW,13,0,0
2013-03-08 11:00:00,Shanghai,1,121.666667,3,4,25.72,1012,25,SW,18,0,0
2013-03-08 12:00:00,Shanghai,1,107.333333,3,4,24.24,1011,26,SW,23,0,0
2013-03-08 13:00:00,Shanghai,1,104,3,3,21.3,1011,27,SW,29,0,0
2013-03-08 14:00:00,Shanghai,1,89,3,4,21.56,1010,28,SW,34,0,0
2013-03-08 15:00:00,Shanghai,1,90.333333,3,4,21.56,1010,28,NW,5,0,0
2013-03-08 16:00:00,Shanghai,1,90.666667,3,4,21.56,1010,28,NW,9,0,0
2013-03-08 17:00:00,Shanghai,1,89.666667,3,4,24.24,1010,26,SW,3,0,0
2013-03-08 18:00:00,Shanghai,1,93.333333,3,5,27.59,1010,25,SW,4,0,0
2013-03-08 19:00:00,Shanghai,1,116,3,5,29.29,1011,24,cv,1,0,0
2013-03-08 20:00:00,Shanghai,1,146.333333,3,7,40.34,1012,21,SE,2,0,0
2013-03-08 21:00:00,Shanghai,1,172.333333,3,8,48.87,1012,19,SW,2,0,0
2013-03-08 22:00:00,Shanghai,1,183.333333,3,8,48.87,1012,19,SW,5,0,0
2013-03-08 23:00:00,Shanghai,1,141,3,8,52.02,1012,18,SE,2,0,0
2013-03-09 00:00:00,Shanghai,1,123,3,8,55.41,1011,17,SE,4,0,0
2013-03-09 01:00:00,Shanghai,1,120.333333,3,8,55.41,1011,17,SE,7,0,0
2013-03-09 02:00:00,Shanghai,1,116.333333,3,8,59.04,1010,16,SE,9,0,0
2013-03-09 03:00:00,Shanghai,1,121.333333,3,8,59.04,1010,16,SE,11,0,0
2013-03-09 04:00:00,Shanghai,1,125.333333,3,8,62.95,1009,15,SE,13,0,0
2013-03-09 05:00:00,Shanghai,1,133,3,8,62.95,1009,15,SE,15,0,0
2013-03-09 06:00:00,Shanghai,1,132,3,8,62.95,1010,15,SW,2,0,0
2013-03-09 07:00:00,Shanghai,1,130.666667,3,8,59.04,1010,16,SW,5,0,0
2013-03-09 08:00:00,Shanghai,1,134.666667,3,8,48.87,1010,19,SW,8,0,0
2013-03-09 09:00:00,Shanghai,1,138.666667,3,8,40.63,1011,22,SW,12,0,0
2013-03-09 10:00:00,Shanghai,1,127.333333,3,8,31.97,1010,26,SW,17,0,0
2013-03-09 11:00:00,Shanghai,1,113.666667,3,9,32.25,1010,27,SW,23,0,0
2013-03-09 12:00:00,Shanghai,1,104.666667,3,9,28.71,1009,29,SW,30,0,0
2013-03-09 13:00:00,Shanghai,1,108.333333,3,6,20.86,1008,31,SW,36,0,0
2013-03-09 14:00:00,Shanghai,1,104.333333,3,6.5,21.605,1007,31,SW,21,0,0
2013-03-09 15:00:00,Shanghai,1,108.333333,3,7,22.35,1006,31,SW,6,0,0
2013-03-09 16:00:00,Shanghai,1,109.333333,3,8,26.83,1005,29,SW,12,0,0
2013-03-09 17:00:00,Shanghai,1,116,3,8,30.14,1005,27,SE,6,0,0
2013-03-09 18:00:00,Shanghai,1,125.333333,3,9,38.53,1006,24,SE,10,0,0
2013-03-09 19:00:00,Shanghai,1,127.666667,3,9,43.47,1006,22,SE,14,0,0
2013-03-09 20:00:00,Shanghai,1,132.333333,3,10,49.42,1007,21,SE,16,0,0
2013-03-09 21:00:00,Shanghai,1,133,3,10,49.42,1008,21,SE,18,0,0
2013-03-09 22:00:00,Shanghai,1,128.333333,3,10,49.42,1008,21,SE,21,0,0
2013-03-09 23:00:00,Shanghai,1,126.666667,3,10,52.56,1009,20,SE,23,0,0
2013-03-10 00:00:00,Shanghai,1,136,3,10,55.93,1010,19,NW,6,0,0
2013-03-10 01:00:00,Shanghai,1,183.666667,3,7,71.47,1013,12,NE,14,0,0
2013-03-10 02:00:00,Shanghai,1,159,3,6,71.27,1014,11,NE,26,0,0
2013-03-10 03:00:00,Shanghai,1,103.333333,3,3,57.77,1015,11,NE,38,0,0
2013-03-10 04:00:00,Shanghai,1,73,3,2,57.51,1017,10,NE,49,0,0
2013-03-10 05:00:00,Shanghai,1,40.333333,3,2,57.51,1018,10,NE,61,0,0
2013-03-10 06:00:00,Shanghai,1,29,3,2,61.51,1020,9,NE,72,0,0
2013-03-10 07:00:00,Shanghai,1,29,3,2,65.82,1021,8,NE,81,0,0
2013-03-10 08:00:00,Shanghai,1,27.333333,3,2,65.82,1023,8,NE,90,0,0
2013-03-10 09:00:00,Shanghai,1,31.333333,3,2,65.82,1024,8,NE,99,0,0
2013-03-10 10:00:00,Shanghai,1,32,3,2,61.51,1025,9,NE,108,0,0
2013-03-10 11:00:00,Shanghai,1,28,3,1,57.25,1025,9,NE,116,0,0
2013-03-10 12:00:00,Shanghai,1,28.666667,3,2,61.51,1025,9,NE,125,0,0
2013-03-10 13:00:00,Shanghai,1,28.333333,3,2,57.51,1024,10,NE,134,0,0
2013-03-10 14:00:00,Shanghai,1,26,3,1,53.53,1024,10,NE,143,0,0
2013-03-10 15:00:00,Shanghai,1,27.666667,3,1,57.25,1024,9,NE,151,0,0
2013-03-10 16:00:00,Shanghai,1,20.666667,3,1,61.26,1025,8,NE,158,0,0
2013-03-10 17:00:00,Shanghai,1,20.666667,3,0,56.99,1025,8,NE,165,0,0
2013-03-10 18:00:00,Shanghai,1,20.666667,3,0,61.01,1026,7,NE,172,0,0
2013-03-10 19:00:00,Shanghai,1,19,3,0,61.01,1026,7,NE,179,0,0
2013-03-10 20:00:00,Shanghai,1,17.333333,3,0,61.01,1027,7,NE,185,0,0
2013-03-10 21:00:00,Shanghai,1,15.333333,3,1,65.59,1027,7,NE,189,0,0
2013-03-10 22:00:00,Shanghai,1,16.333333,3,1,65.59,1027,7,NE,193,0,0
2013-03-10 23:00:00,Shanghai,1,14.333333,3,1,65.59,1026,7,NE,198,0,0
2013-03-11 00:00:00,Shanghai,1,13.333333,3,1,65.59,1025,7,NE,204,0,0
2013-03-11 01:00:00,Shanghai,1,17.666667,3,1,70.27,1025,6,NE,209,0,0
2013-03-11 02:00:00,Shanghai,1,12.666667,3,1,70.27,1025,6,NE,214,0,0
2013-03-11 03:00:00,Shanghai,1,13.666667,3,1,70.27,1024,6,NE,218,0,0
2013-03-11 04:00:00,Shanghai,1,12.666667,3,1,70.27,1024,6,NE,222,0,0
2013-03-11 05:00:00,Shanghai,1,12.666667,3,1,65.59,1024,7,NE,225,0,0
2013-03-11 06:00:00,Shanghai,1,15.333333,3,2,75.49,1025,6,NE,226,0,0
2013-03-11 07:00:00,Shanghai,1,18.333333,3,3,81.06,1025,6,NE,229,0.2,0.2
2013-03-11 08:00:00,Shanghai,1,23,3,3,75.67,1025,7,NE,233,0.3,0.5
2013-03-11 09:00:00,Shanghai,1,24.666667,3,3,75.67,1026,7,NE,236,0.1,0.6
2013-03-11 10:00:00,Shanghai,1,22,3,4,81.2,1026,7,NE,239,0,0
2013-03-11 11:00:00,Shanghai,1,27.666667,3,4,75.84,1025,8,NE,242,0,0
2013-03-11 12:00:00,Shanghai,1,25.666667,3,4,75.84,1024,8,NE,245,0,0
2013-03-11 13:00:00,Shanghai,1,29.333333,3,4,70.88,1023,9,NE,248,0,0
2013-03-11 14:00:00,Shanghai,1,29,3,3,66.05,1022,9,SE,1,0,0
2013-03-11 15:00:00,Shanghai,1,27.333333,3,4,66.27,1022,10,SE,3,0,0
2013-03-11 16:00:00,Shanghai,1,26.666667,3,3,66.05,1021,9,SE,7,0,0
2013-03-11 17:00:00,Shanghai,1,29,3,4,70.88,1021,9,SE,10,0,0
2013-03-11 18:00:00,Shanghai,1,27,3,4,70.88,1021,9,SE,14,0,0
2013-03-11 19:00:00,Shanghai,1,30,3,5,81.34,1021,8,SE,18,0,0
2013-03-11 20:00:00,Shanghai,1,28,3,5,81.34,1021,8,SE,22,0,0
2013-03-11 21:00:00,Shanghai,1,28,3,5,81.34,1021,8,SE,25,0,0
2013-03-11 22:00:00,Shanghai,1,27,3,6,87.19,1021,8,SE,28,0,0
2013-03-11 23:00:00,Shanghai,1,27.333333,3,6,87.19,1020,8,SE,31,0,0
2013-03-12 00:00:00,Shanghai,1,30.333333,3,6,87.19,1020,8,SE,35,0,0
2013-03-12 01:00:00,Shanghai,1,26.666667,3,6,87.19,1019,8,SE,39,0,0
2013-03-12 02:00:00,Shanghai,1,28,2,6,81.48,1018,9,SE,43,0,0
2013-03-12 03:00:00,Shanghai,1,25.5,2,6,87.19,1017,8,SE,46,0,0
2013-03-12 04:00:00,Shanghai,1,28.5,2,7,93.4,1017,8,SE,49,0,0
2013-03-12 05:00:00,Shanghai,1,31,2,7,87.28,1016,9,SE,54,0,0
2013-03-12 06:00:00,Shanghai,1,28,2,7,87.28,1016,9,SE,59,0,0
2013-03-12 07:00:00,Shanghai,1,33,2,8,93.45,1016,9,SE,64,0,0
2013-03-12 08:00:00,Shanghai,1,40,2,8,81.75,1015,11,SE,71,0,0
2013-03-12 09:00:00,Shanghai,1,52,2,9,76.68,1015,13,SE,77,0,0
2013-03-12 10:00:00,Shanghai,1,45,2,9,67.36,1014,15,SE,84,0,0
2013-03-12 11:00:00,Shanghai,1,40,2,8,55.41,1013,17,SW,7,0,0
2013-03-12 12:00:00,Shanghai,1,50.5,2,8,48.87,1012,19,SE,6,0,0
2013-03-12 13:00:00,Shanghai,1,53,2,8,45.93,1011,20,SW,6,0,0
2013-03-12 14:00:00,Shanghai,1,62.5,2,8,43.19,1010,21,SW,12,0,0
2013-03-12 15:00:00,Shanghai,1,68.333333,3,9,46.21,1008,21,SE,6,0,0
2013-03-12 16:00:00,Shanghai,1,67,3,10,52.56,1008,20,SE,12,0,0
2013-03-12 17:00:00,Shanghai,1,57.666667,3,11,59.78,1008,19,SE,18,0,0
2013-03-12 18:00:00,Shanghai,1,59,3,11,63.64,1008,18,SE,22,0,0
2013-03-12 19:00:00,Shanghai,1,58.333333,3,11,67.78,1008,17,SE,27,0,0
2013-03-12 20:00:00,Shanghai,1,58.333333,3,11.5,72.475,1008,16.5,SE,15.5,0,0
2013-03-12 21:00:00,Shanghai,1,58.666667,3,12,77.17,1008,16,SE,4,0,0
2013-03-12 22:00:00,Shanghai,1,60,3,11,72.23,1009,16,cv,0,0,0
2013-03-12 23:00:00,Shanghai,1,63.333333,3,12,77.17,1010,16,SW,1,0,0
2013-03-13 00:00:00,Shanghai,1,79.666667,3,12,77.17,1010,16,SE,3,0,0
2013-03-13 01:00:00,Shanghai,1,147,3,11,72.23,1010,16,NE,7,0,0
2013-03-13 02:00:00,Shanghai,1,147,3,10,82.01,1011,13,NE,15,0,0
2013-03-13 03:00:00,Shanghai,1,121.333333,3,9,81.88,1012,12,NE,23,0.8,0.8
2013-03-13 04:00:00,Shanghai,1,54,3,9,93.5,1013,10,NE,31,1.4,2.2
